date,ticker,latest_price,current_shares,current_weight,strategy_weight,planned_target_weight,target_weight,planned_target_shares,target_shares,delta_shares,weight_diff,action_hint,signal_status
2026-09-07,0050.TW,109.9000015258789,89,0.007726102759286026,0.49999999999999994,0.8283315473722292,0.5299999999999999,9542,6105,6016,0.5222738972407139,buy,rebalance
2026-09-07,00631L.TW,37.84000015258789,0,0.0,0.5,0.17166845262777064,0.17166845262777064,5743,5743,5743,0.17166845262777064,buy,rebalance
2026-09-07,00679B.TWO,25.6200008392334,10000,0.20237269471595734,0.0,0.0,0.0,0,0,-10000,-0.20237269471595734,sell,rebalance
2026-09-07,00632R.TW,9.640000343322754,0,0.0,0.0,0.0,0.0,0,0,0,0.0,hold,rebalance
