date,title,description,link,pub_date,category
2026-05-19,民主剛果伊波拉疫情至少百死　6美國人暴露病毒風險,"非洲疾病管制暨預防中心（Africa CDC）負責人告訴英國廣播公司，剛果民主共和國（RD Congo，簡稱民主剛果）爆發伊波拉（Ebola）疫情通報至少100人死，疑似病例逾390例。

...…",https://news.ltn.com.tw/news/world/breakingnews/5441458,"Tue, 19 May 2026 01:54:04 +0800",綜合
2026-05-19,台灣國防預算大砍4成 日媒質疑台灣在野黨防衛意識 憂降台海嚇阻力,立法院8日通過國防特別條例，預算上限降至7800億元，大砍行政院版草案4700億元。日本「產經新聞」在17日的社論中指出，這項恐導致攸關「台灣有事」嚇阻力下降的決定，令人感到...…,https://news.ltn.com.tw/news/politics/breakingnews/5441457,"Tue, 19 May 2026 01:39:14 +0800",綜合
2026-05-19,印尼接收6架飆風戰機 總統普拉伯沃：全球局勢動盪 需提升國防嚇阻力,印尼總統普拉伯沃（Prabowo Subianto）18日視察軍方近期採購的國防裝備，包括6架法國製「飆風」（Rafale）戰鬥機，並強調為了因應充滿不確定性的時代，印尼將持...…,https://news.ltn.com.tw/news/world/breakingnews/5441455,"Tue, 19 May 2026 01:33:56 +0800",綜合
2026-05-19,美國傳考慮暫時豁免伊朗石油制裁　歐洲股市收高,"稍早有媒體指出，美國考慮暫時豁免對伊朗石油的制裁，這使投資人對於中東緊張情勢緩和的期望心理受到提振，歐洲股市主要指數今天收盤走揚。

倫敦FTSE 100指數攀漲128.38點或1.26%，...…",https://ec.ltn.com.tw/article/breakingnews/5441456,"Tue, 19 May 2026 01:21:03 +0800",綜合
2026-05-19,萬華魚果市場鄰損引怨 張育萌酸：蔣萬安無能連鍾小平都認證！,台北市萬華區的第一魚果市場正在興建，附近攤商近期質疑建商施工不當造成鄰損，找來民代開記者會反映民怨，但問題不但沒解決，甚至引來「報復性檢舉」，住戶或攤商遭查水表，連國民黨北市議員...…,https://news.ltn.com.tw/news/politics/breakingnews/5441433,"Tue, 19 May 2026 01:05:22 +0800",綜合
2026-05-19,高市廟會以拖板車封路炸街  環保局認定空污開罰1.2萬,"高雄市前鎮區一處廟會活動，沿途燃放大量鞭炮，更以拖板車封路炸街，造成環境髒亂；環保局今認定製造空氣污染，合計開出6張罰單，總計裁處金額1萬2000元。

高雄市前鎮區一間宮...…",https://news.ltn.com.tw/news/life/breakingnews/5441452,"Tue, 19 May 2026 00:41:15 +0800",綜合
2026-05-19,菲副總統彈劾大戲登場  政治分裂升溫！,"菲律賓參議院18日化身彈劾法庭，由參議員擔任法官，對面臨刑事指控的副總統薩拉．杜特蒂（Sara Duterte）展開審判。

眾議院11日以壓倒性票數通過彈劾薩拉，指控她...…",https://news.ltn.com.tw/news/world/breakingnews/5441453,"Tue, 19 May 2026 00:40:48 +0800",綜合
2026-05-19,日本栃木強盜殺人案指使夫婦落網  抱著嬰兒指揮犯案,日本栃木縣日前發生震驚社會的強盜殺人案，警方前天逮捕28歲男子竹前海斗及他的25歲妻子美結，認定兩人指使4名少年犯案，全案目前共逮捕6人。警方懷疑，此案背後涉及日本近年猖獗的「匿名流動型犯罪...…,https://news.ltn.com.tw/news/world/breakingnews/5441257,"Tue, 19 May 2026 00:37:16 +0800",綜合
2026-05-19,國民年金年年繳！65歲過世「3筆錢全領嘸」 勞保局說話了,"有國民年金被保險人剛滿65歲就死亡，喪葬給付及老年、遺屬年金都領不到。勞工保險局說明，國保被保險人屆滿65歲前就會接獲年金通知，只要生前申請，家屬至少可領到1個月。

有網友貼文，親戚過...…",https://news.ltn.com.tw/news/politics/breakingnews/5441371,"Tue, 19 May 2026 00:35:03 +0800",綜合
2026-05-19,年中補財庫黃金期！小滿節氣「轉運＋補運」12生肖避雷重點,〔娛樂頻道／綜合報導〕覺得最近運勢有點「小卡」，想大膽衝刺卻又有些遲疑？本週四（5/21）即將迎來24節氣中的第8個節氣「小滿」。命理專家菲菲老師指出，小滿的最高智慧在於「滿，但不溢」，對於期盼...…,https://ent.ltn.com.tw/news/breakingnews/5441447,"Tue, 19 May 2026 00:30:00 +0800",綜合
