date,title,description,link,pub_date,category
2026-05-18,年輕人揪團夜衝擎天崗「認真清空垃圾」 全網大讚︰最美風景！,陽明山國家公園擎天崗即時影像監視器，日前因錄下一對男女「野戰」並透過YouTube全程直播爆紅，目前事發地點成為全台最新打卡聖地、流量密碼，同時也因朝聖人潮帶來許多亂象。不過有一...…,https://news.ltn.com.tw/news/life/breakingnews/5441302,"Mon, 18 May 2026 21:32:05 +0800",綜合
2026-05-18,文化力跨業同行   台積電邀NSO前進鳳凰城星宇伴飛  帶台灣走進世界,NSO室內樂美國巡演第3站，於美西時間17日下午前進台積電亞利桑那州廠的鳳凰城，此站獲得台積電文教基金會邀請，國籍航空星宇也加入贊助，還有文化總會知名的台灣市集，帶著義...…,https://news.ltn.com.tw/news/art/breakingnews/5441352,"Mon, 18 May 2026 21:28:39 +0800",綜合
2026-05-18,中市7月調高國高中課輔鐘點費 教育工會：未追溯及調整比例令人失望,台中市政府教育局將自今年7月1日起，調升國、高中寒暑假學藝活動及課後（業）輔導教師授課鐘點費；並同步修正國中、高中職課輔及學藝活動相關規定。對此，台中市教育產業工會指出，桃園市...…,https://news.ltn.com.tw/news/life/breakingnews/5441298,"Mon, 18 May 2026 21:27:18 +0800",綜合
2026-05-18,最後一刻加入訪中團原因太意外   美媒大爆黃仁勳沒做1事,〔財經頻道／綜合報導〕美國總統川普時隔9年再度訪中，隨行名單本沒有無輝達執行長黃仁勳，卻在空軍一號過境阿拉斯加時驚喜現身，直到最後一刻行程大轉彎加入訪團引發關注。美媒指出，此前之所以未將黃仁勳列...…,https://ec.ltn.com.tw/article/breakingnews/5441354,"Mon, 18 May 2026 21:21:13 +0800",綜合
2026-05-18,李博翔酒後作勢對王欣晨動粗 Wings Girls「牙牙」情侶檔阻止掛彩3人互告,男星李博翔與女友王欣晨、台鋼獵鷹啦啦隊Wings Girls成員「牙牙」方藝慈及石姓男友，相約在台北市大安區KTV歡唱飲酒時，李博翔疑因喝多發酒瘋，作勢對王欣晨動粗，牙牙...…,https://ent.ltn.com.tw/news/breakingnews/5441360,"Mon, 18 May 2026 21:20:59 +0800",綜合
2026-05-18,饒舌歌手爆與老闆決裂真相  控遭公司背叛：我根本被趕出去,南韓饒舌歌手MC夢先前宣告將於今（18）晚南韓時間9點（台灣時間8點）要以直播方式，說出許多南韓娛樂圈的猛料，但在直播內，他說自己與車佳媛共同創立「One Hundred...…,https://ent.ltn.com.tw/news/breakingnews/5441381,"Mon, 18 May 2026 21:19:59 +0800",綜合
2026-05-18,高雄竹寮取水站堆垃圾 水利署：法院審理中尚需保留證據,媒體今（18）日報導，高雄竹寮取水站旁兩垃圾山堆5年，市議員怒斥水利署第七河川分署怠惰。對此，水利署表示，第七河川分署在2022年9月主動查獲並依法移送偵辦，目前正由台灣...…,https://ec.ltn.com.tw/article/breakingnews/5441374,"Mon, 18 May 2026 21:18:56 +0800",綜合
2026-05-18,包租公利多！財部放寬信託住宅租金課稅規定  5月報稅就適用,財政部今發布「個人以住宅為信託財產依住宅法與租賃住宅市場發展及管理條例出租所得稅課稅規定」，放寬信託房屋出租所得課稅規定，受託人將房屋做為一般出租取得租賃收入，不論自益或...…,https://ec.ltn.com.tw/article/breakingnews/5441375,"Mon, 18 May 2026 21:17:07 +0800",綜合
2026-05-18,彰銀攜手台灣金聯   提供包租代管、信託一站式服務,為響應金管會「信託業務發展策略藍圖」全方位信託計畫，並解決超高齡社會下長者的財產管理痛點，彰化銀行與台灣金聯資產管理公司旗下全資子公司力興資產管理公司於18日正式簽署合作...…,https://ec.ltn.com.tw/article/breakingnews/5441355,"Mon, 18 May 2026 21:16:12 +0800",綜合
2026-05-18,健康網》一邊開刀一邊測反應 醫揭清醒開顱真正目的,〔健康頻道／綜合報導〕不少人聽到「清醒開顱手術」都感到害怕，難以想像腦部手術過程中竟要保持清醒。基隆長庚醫院外科部主任、神經外科醫師陳品元指出，這項技術是為了保護大腦重要功能，特別適用於腦瘤靠近...…,https://health.ltn.com.tw/article/breakingnews/5428918,"Mon, 18 May 2026 21:15:00 +0800",綜合
2026-05-18,美伊戰爭巴國協防沙烏地 部署8千人及中製戰機,"據外媒獨家報導，巴基斯坦在美伊戰爭期間，根據共同防務協議向沙烏地阿拉伯派遣了多達8000人的協防部隊，另外也部署了1支戰機中隊以及1套防空系統。

《路透》報導，2名政府消息...…",https://news.ltn.com.tw/news/def/breakingnews/5441311,"Mon, 18 May 2026 21:12:08 +0800",綜合
2026-05-18,馬爾地夫最慘潛水意外！義大利教授等5人罹難尋獲遺體,"義大利外交部與馬爾地夫軍方今天表示，在馬爾地夫深海洞穴意外溺斃的5名義大利潛水客，最後4人的遺體已被尋獲，但尚未打撈上岸。

法新社報導，馬爾地夫國防軍（MNDF）發表聲明指出，透過聯合...…",https://news.ltn.com.tw/news/world/breakingnews/5441363,"Mon, 18 May 2026 21:09:32 +0800",綜合
