,0050.TW,0056.TW,00646.TW,00679B.TWO,00713.TW,00751B.TWO,00878.TW,2884.TW,total,daily_return,cumulative_return
2018-08-23 00:00:00+08:00,17303.77751159668,237907.73707389832,846.4000244140625,697497.5662231445,86080.65307617188,0.0,0.0,261.8933868408203,1039898.0272960663,0.0019959577424377706,10.137697852007605
2018-08-24 00:00:00+08:00,17252.91098022461,237036.31895828247,848.0,697316.5187835693,85809.97072219849,0.0,0.0,260.7215881347656,1038524.4410324097,-0.0013208855364676975,10.137697852007605
2018-08-27 00:00:00+08:00,17405.500694274902,238343.49313545227,855.3599853515625,697860.0120544434,85809.97072219849,0.0,0.0,260.7215881347656,1040535.0581798553,0.0019360325746853313,10.137697852007605
2018-08-28 00:00:00+08:00,17547.923820495605,240173.55265140533,864.9600219726562,694598.8330841064,87407.06364440918,0.0,0.0,263.065185546875,1040855.3984079361,0.0003078610620204092,10.137697852007605
2018-08-29 00:00:00+08:00,17751.3761138916,240609.29304504395,860.47998046875,691337.9611968994,87704.81870269775,0.0,0.0,264.82282638549805,1038528.751865387,-0.002235321588481831,10.137697852007605
2018-08-30 00:00:00+08:00,17812.411209106445,241393.6288871765,862.0800170898438,691519.0963745117,87434.10953521729,0.0,0.0,263.065185546875,1039284.3912086487,0.0007276056073599602,10.137697852007605
2018-08-31 00:00:00+08:00,17690.33706665039,242090.75711250305,861.1199951171875,693874.1607666016,87758.95517349243,0.0,0.0,264.82282638549805,1042540.1529407501,0.0031326956891126745,10.137697852007605
2018-09-03 00:00:00+08:00,17588.6099319458,240783.58293533325,861.1199951171875,692787.2180938721,87244.64529418945,0.0,0.0,263.065185546875,1039528.2414360046,-0.002889012472325092,10.137697852007605
2018-09-04 00:00:00+08:00,17700.50958251953,240783.58293533325,862.719970703125,692605.9951782227,87136.35447692871,0.0,0.0,263.065185546875,1039352.2273292542,-0.00016932113985412833,10.137697852007605
2018-09-05 00:00:00+08:00,17700.50958251953,239912.1648197174,860.1599731445312,688620.1877593994,86757.39024353027,0.0,0.0,260.7215881347656,1034111.1339664459,-0.005042653707757805,10.137697852007605
2018-09-06 00:00:00+08:00,17598.78244781494,239214.98959064484,857.5999755859375,687895.6031799316,86730.3086013794,0.0,0.0,257.7921485900879,1032555.0759439468,-0.0015047299766811628,10.137697852007605
2018-09-07 00:00:00+08:00,17578.439392089844,236949.15834522247,853.760009765625,690250.8430480957,86053.58930969238,0.0,0.0,261.3075256347656,1031947.0976305008,-0.0005888095730779419,10.137697852007605
2018-09-10 00:00:00+08:00,17497.053337097168,232417.57419395447,852.7999877929688,685178.092956543,85187.35214996338,0.0,0.0,261.3075256347656,1021394.1801509857,-0.01022621944840596,10.137697852007605
2018-09-11 00:00:00+08:00,17425.847702026367,233376.2155942917,857.9199829101562,687170.8869934082,85133.23355484009,0.0,0.0,261.3075256347656,1024225.4113531113,0.0027719280735543084,10.137697852007605
2018-09-12 00:00:00+08:00,17405.500694274902,233027.55747413635,859.2000122070312,683910.0151062012,84727.17874145508,0.0,0.0,260.7215881347656,1020190.1736164093,-0.003939794592062507,10.137697852007605
2018-09-13 00:00:00+08:00,17283.42852783203,234596.21349048615,857.9199829101562,684091.2380218506,85133.23355484009,0.0,0.0,262.4792671203613,1022224.5128450394,0.0019940784387471044,10.137697852007605
2018-09-14 00:00:00+08:00,17598.78244781494,238779.23352909088,863.3599853515625,684091.2380218506,85837.02555084229,0.0,0.0,261.8933868408203,1027431.5329217911,0.0050938125737756135,10.137697852007605
2018-09-17 00:00:00+08:00,17466.539741516113,239302.1031999588,863.3599853515625,682460.6266021729,85945.29849243164,0.0,0.0,261.3075256347656,1026299.2355470657,-0.001102066014564862,10.137697852007605
2018-09-18 00:00:00+08:00,17374.987098693848,238779.23352909088,856.9600219726562,681735.6472015381,85945.29849243164,0.0,0.0,262.4792671203613,1024954.6056108475,-0.001310173377944257,10.137697852007605
2018-09-19 00:00:00+08:00,17527.574836730957,238866.37847423553,862.0800170898438,674851.5453338623,86243.0714263916,0.0,0.0,261.3075256347656,1018611.957613945,-0.006188223324409936,10.137697852007605
2018-09-20 00:00:00+08:00,17476.71028137207,238779.23352909088,864.0,672858.66355896,86215.99872207642,29356.89926147461,0.0,260.13572692871094,1045811.6410799026,0.026702694056009113,10.137697852007605
2018-09-21 00:00:00+08:00,17669.994010925293,238866.37847423553,871.0399780273438,671590.6295776367,86567.90812683105,29356.454849243164,0.0,265.4087448120117,1045187.8137617111,-0.000596500644750253,10.137697852007605
2018-09-25 00:00:00+08:00,17720.854614257812,239563.52236747742,865.9199829101562,667785.9573364258,87055.13636398315,29354.843139648438,0.0,266.58050537109375,1042612.8143100739,-0.0024636715217427607,10.137697852007605
2018-09-26 00:00:00+08:00,17680.16455078125,238779.23352909088,865.5999755859375,668873.0754852295,86540.82648468018,29354.398727416992,0.0,264.2369842529297,1042357.5357370377,-0.0002448450369422206,10.137697852007605
2018-09-27 00:00:00+08:00,17771.723121643066,238169.18757724762,859.52001953125,671409.4066619873,86622.03565979004,29342.2794342041,0.0,263.651065826416,1044437.8035402298,0.0019957334521703007,10.137697852007605
2018-09-28 00:00:00+08:00,17680.16455078125,237733.49418735504,859.8400268554688,670503.511428833,86892.72695159912,29266.469955444336,0.0,264.2369842529297,1043200.4440851212,-0.0011847133940522392,10.137697852007605
2018-10-01 00:00:00+08:00,17771.723121643066,238082.0583000183,864.3200073242188,667423.6431121826,86892.72695159912,29209.897994995117,0.0,264.82282638549805,1040509.192314148,-0.002579803130100644,10.137697852007605
2018-10-02 00:00:00+08:00,17507.227828979492,237036.31895828247,864.0,666155.345916748,85999.42602539062,29366.296768188477,0.0,263.065185546875,1037191.680683136,-0.0031883539862186394,10.137697852007605
2018-10-03 00:00:00+08:00,17486.88279724121,235031.90688037872,863.6799926757812,668510.4541778564,85755.81637573242,29317.960739135742,0.0,261.3075256347656,1037228.0084886551,3.5025160918245035e-05,10.137697852007605
2018-10-04 00:00:00+08:00,17273.259963989258,233376.2155942917,867.2000122070312,654922.9907989502,84997.86109542847,28958.0020904541,0.0,260.13572692871094,1020655.6652822495,-0.015977531527087474,10.137697852007605
2018-10-05 00:00:00+08:00,16978.24712371826,230326.07984256744,864.0,657640.6326293945,83806.82298660278,29031.46743774414,0.0,258.3780097961426,1018905.6280298233,-0.001714620622756402,10.137697852007605
2018-10-08 00:00:00+08:00,16886.69052886963,232679.05603313446,860.7999877929688,653111.2880706787,83590.26816558838,28943.317413330078,0.0,258.3780097961426,1016329.7982091904,-0.002528035717707877,10.137697852007605
2018-10-09 00:00:00+08:00,16937.56298828125,229541.83800792694,862.4000244140625,653654.8690795898,83481.98628616333,28906.578063964844,0.0,261.8933868408203,1013647.1278371811,-0.0026395667791461186,10.137697852007605
2018-10-11 00:00:00+08:00,15747.348991394043,217079.93850517273,827.52001953125,665249.6700286865,78880.18069839478,28987.39242553711,0.0,253.10501098632812,1007025.1556797028,-0.006532817955699821,10.137697852007605
2018-10-12 00:00:00+08:00,16286.50517654419,220130.02725315094,825.5999755859375,658365.3049468994,79990.04538345337,28913.930892944336,0.0,254.86270904541016,1004766.2763376236,-0.0022431210673724555,10.137697852007605
2018-10-15 00:00:00+08:00,16113.56746673584,219432.88335990906,822.719970703125,661807.3558807373,79313.29034042358,29068.204879760742,0.0,251.9332504272461,1006809.9551486969,0.0020339842799288466,10.137697852007605
2018-10-16 00:00:00+08:00,16133.914474487305,221262.92720794678,822.719970703125,659271.1124420166,79746.40892028809,29016.780853271484,0.0,249.0037727355957,1006502.867641449,-0.0003050104001033338,10.137697852007605
2018-10-17 00:00:00+08:00,16154.260494232178,222308.729221344,837.1199951171875,659995.6092834473,79854.69079971313,28935.96649169922,0.0,249.58967208862305,1008335.9659576416,0.001821254936399841,10.137697852007605
2018-10-18 00:00:00+08:00,16103.3949508667,222570.11705303192,837.1199951171875,658546.308517456,79448.65386199951,28958.0020904541,0.0,249.58967208862305,1006713.1861410141,-0.0016093642113482742,10.137697852007605
2018-10-19 00:00:00+08:00,16133.914474487305,222657.3090019226,830.719970703125,659089.8895263672,78717.76234817505,29016.780853271484,0.0,248.4178924560547,1006694.7940673828,-1.8269427563333274e-05,10.137697852007605
2018-10-22 00:00:00+08:00,16113.56746673584,224923.06190776825,828.7999877929688,657640.6326293945,79367.45362472534,28855.15594482422,0.0,244.90253448486328,1007973.574095726,0.0012702757934970332,10.137697852007605
2018-10-23 00:00:00+08:00,15818.560554504395,222799.46399784088,826.5599975585938,659089.8895263672,78501.22540283203,28877.21061706543,0.0,240.80129623413086,1006153.7113924026,-0.001805466680965373,10.137697852007605
2018-10-24 00:00:00+08:00,15747.348991394043,222707.03896522522,818.5599975585938,660358.0112457275,78555.3708114624,28811.080932617188,0.0,239.0436553955078,1007236.4545993805,0.0010761210684990807,10.137697852007605
2018-10-25 00:00:00+08:00,15360.787460327148,217813.4476299286,799.0399780273438,663800.2376556396,76741.7230682373,28913.930892944336,0.0,233.77059936523438,1003662.9372844696,-0.003547843506450765,10.137697852007605
2018-10-26 00:00:00+08:00,15340.442428588867,216336.10422420502,799.0399780273438,664706.2644958496,76146.16826248169,28847.816467285156,0.0,232.59885787963867,1002408.4347143173,-0.0012499241762842228,10.137697852007605
2018-10-29 00:00:00+08:00,15411.650039672852,215505.07799434662,796.47998046875,665612.0719909668,76660.49601745605,28913.930892944336,0.0,229.66938018798828,1003129.3762960434,0.0007192094128094517,10.137697852007605
2018-10-30 00:00:00+08:00,15452.340103149414,216243.7261953354,799.0399780273438,663438.0111694336,76606.35060882568,28796.3924407959,0.0,232.59885787963867,1001568.459353447,-0.0015560474844830141,10.137697852007605
2018-10-31 00:00:00+08:00,15777.872467041016,219567.78411102295,805.4400024414062,658365.3049468994,76606.35060882568,28561.321258544922,0.0,240.21539688110352,999924.2887916565,-0.0016415957855260288,10.137697852007605
2018-11-01 00:00:00+08:00,15950.80721282959,222337.71486473083,813.4400024414062,655466.5718078613,76606.35060882568,28392.356872558594,0.0,238.45775604248047,999805.6991252899,-0.00011859864561336586,10.137697852007605
2018-11-02 00:00:00+08:00,16001.665840148926,223261.08778762817,817.280029296875,651661.9873046875,76606.35060882568,28135.257720947266,0.0,245.48843383789062,996729.1177253723,-0.003077179298546895,10.137697852007605
2018-11-05 00:00:00+08:00,15920.286701202393,223261.08778762817,817.280029296875,645864.7403717041,76606.35060882568,28098.526000976562,0.0,244.90253448486328,990813.1740341187,-0.005935357547047881,10.137697852007605
2018-11-06 00:00:00+08:00,15869.425109863281,222337.71486473083,817.280029296875,649487.8387451172,76606.35060882568,28252.78663635254,0.0,245.48843383789062,993616.8844280243,0.0028297064142681627,10.137697852007605
2018-11-07 00:00:00+08:00,15950.80721282959,223538.06519508362,823.3599853515625,650756.0043334961,79935.91785049438,28377.676010131836,0.0,247.24611282348633,999629.0767002106,0.006050815325715053,10.137697852007605
2018-11-08 00:00:00+08:00,16042.357879638672,225015.39293289185,835.8400268554688,646951.6830444336,79935.91785049438,28370.325088500977,0.0,250.17555236816406,997401.6923751831,-0.0022282108203375284,10.137697852007605
2018-11-09 00:00:00+08:00,15828.732082366943,223538.06519508362,833.5999755859375,650574.8691558838,79935.91785049438,28458.477020263672,0.0,248.4178924560547,999418.0791721344,0.0020216396386389945,10.137697852007605
2018-11-12 00:00:00+08:00,15869.425109863281,223261.08778762817,830.4000244140625,654560.7204437256,79935.91785049438,28524.59716796875,0.0,247.24611282348633,1003229.3944969177,0.0038135344999365994,10.137697852007605
2018-11-13 00:00:00+08:00,15686.3138961792,222707.03896522522,816.0,657097.095489502,79908.81833267212,28546.628952026367,0.0,247.24611282348633,1005009.1417484283,0.0017740182467471666,10.137697852007605
2018-11-14 00:00:00+08:00,15737.17548751831,222984.0633764267,814.4000244140625,659814.4302368164,80179.5185623169,28553.96842956543,0.0,249.0037727355957,1008332.5598897934,0.0033068536427274253,10.137697852007605
2018-11-15 00:00:00+08:00,15788.040042877197,223630.36488437653,806.4000244140625,659089.8895263672,80125.39102935791,28436.452865600586,0.0,249.0037727355957,1008125.5421457291,-0.00020530701109855443,10.137697852007605
2018-11-16 00:00:00+08:00,15655.799312591553,224276.74473190308,812.47998046875,659995.6092834473,80125.39102935791,28238.100051879883,0.0,249.58967208862305,1009353.7140617371,0.0012182727891150158,10.137697852007605
2018-11-19 00:00:00+08:00,15604.930805206299,225292.40167617798,815.3599853515625,664524.9977111816,80666.78255081177,28429.092407226562,0.0,247.83201217651367,1015581.3971481323,0.006169970942430547,10.137697852007605
2018-11-20 00:00:00+08:00,15462.518547058105,223168.75676250458,801.5999755859375,664162.6396179199,80396.08232116699,28421.7472076416,0.0,246.07431411743164,1012659.4187459946,-0.0028771484101057787,10.137697852007605
2018-11-21 00:00:00+08:00,15462.518547058105,222891.77935504913,792.6400146484375,660539.2780303955,80910.39220046997,28362.974166870117,0.0,245.48843383789062,1009205.0707483292,-0.003411164636125119,10.137697852007605
2018-11-22 00:00:00+08:00,15381.133480072021,221414.38894557953,793.5999755859375,661263.7748718262,80310.84218215942,28495.208740234375,0.0,244.31663513183594,1007903.2648305893,-0.0012899320023972427,10.137697852007605
2018-11-23 00:00:00+08:00,15330.269912719727,221045.06484508514,789.760009765625,666644.5293426514,79825.48195266724,28495.208740234375,0.0,243.14489364624023,1012373.4596967697,0.004435142758399291,10.137697852007605
2018-11-26 00:00:00+08:00,15493.031154632568,222614.770611763,791.3599853515625,666826.8489837646,79825.48195266724,28458.477020263672,0.0,243.14489364624023,1014253.1146020889,0.0018566813336673427,10.137697852007605
2018-11-27 00:00:00+08:00,15472.687110900879,222522.40825080872,797.760009765625,666279.5391082764,79825.48195266724,28517.244338989258,0.0,242.55901336669922,1013657.6797847748,-0.0005870672800918353,10.137697852007605
2018-11-28 00:00:00+08:00,15645.624820709229,224092.0513458252,803.2000122070312,665550.0411987305,80396.51133728027,28465.8203125,0.0,243.14489364624023,1015196.3939208984,0.0015179820237245512,10.137697852007605
2018-11-29 00:00:00+08:00,15676.140392303467,225107.69262218475,813.760009765625,664638.1359100342,80567.78708267212,28333.593368530273,0.0,241.97307586669922,1015379.0824613571,0.00017995389025471376,10.137697852007605
2018-11-30 00:00:00+08:00,15615.105297088623,225846.4034948349,815.0399780273438,663726.2306213379,80567.78708267212,28245.44906616211,0.0,243.73075485229492,1015059.7462949753,-0.0003144994533545997,10.137697852007605
2018-12-03 00:00:00+08:00,16032.183387756348,229816.7002468109,833.5999755859375,662996.5572357178,82252.2473487854,28216.060638427734,0.0,246.07431411743164,1020393.4231472015,0.005254544741523315,10.137697852007605
2018-12-04 00:00:00+08:00,15920.286701202393,229170.38307094574,823.3599853515625,673028.0857086182,81795.42562866211,28620.09048461914,0.0,244.90253448486328,1029602.534113884,0.009025059117177436,10.137697852007605
2018-12-05 00:00:00+08:00,15594.761253356934,227139.0221786499,807.6799926757812,678500.0438690186,80796.20241165161,28899.23667907715,0.0,241.97307586669922,1031978.9194602966,0.0023080608950305503,10.137697852007605
2018-12-06 00:00:00+08:00,15279.406345367432,223353.4344806671,797.4400024414062,684519.0048217773,79625.6587600708,28958.0020904541,0.0,239.6295166015625,1032772.5760173798,0.0007690627609895362,10.137697852007605
2018-12-07 00:00:00+08:00,15350.614944458008,224184.39803886414,806.0800170898438,682877.4261474609,80082.45366668701,28730.276107788086,0.0,238.45775604248047,1032269.7066783905,-0.00048691197913919293,10.137697852007605
2018-12-10 00:00:00+08:00,15147.162651062012,222245.39950752258,779.8400268554688,686890.0375366211,80082.45366668701,28950.666427612305,0.0,236.70005798339844,1034332.2598743439,0.001998075873591354,10.137697852007605
2018-12-11 00:00:00+08:00,15269.234817504883,223261.08778762817,786.8800048828125,686890.0375366211,79311.61002731323,28906.578063964844,0.0,236.70005798339844,1034662.1282958984,0.0003189192045451872,10.137697852007605
2018-12-12 00:00:00+08:00,15503.202682495117,224553.7534751892,791.3599853515625,686160.4080200195,79768.40493392944,29016.780853271484,0.0,239.6295166015625,1036033.5394668579,0.0013254676415170863,10.137697852007605
2018-12-13 00:00:00+08:00,15523.551666259766,225200.0393152237,795.2000122070312,683424.5166778564,80282.29473495483,29068.204879760742,0.0,241.3871955871582,1034535.1944818497,-0.0014462321227354247,10.137697852007605
2018-12-14 00:00:00+08:00,15330.269912719727,224461.37544631958,785.9199829101562,684154.1023254395,79739.85748672485,29171.043395996094,0.0,240.21539688110352,1033882.783946991,-0.0006306315515784977,10.137697852007605
2018-12-17 00:00:00+08:00,15452.340103149414,224461.37544631958,779.52001953125,685978.1761169434,79968.25494003296,29193.069458007812,0.0,239.0436553955078,1036071.7797393799,0.0021172572233305598,10.137697852007605
2018-12-18 00:00:00+08:00,15320.098384857178,221876.0754070282,763.2000122070312,689626.0604858398,79283.06258010864,29244.497299194336,0.0,234.94237899780273,1036347.936548233,0.0002665421588092798,10.137697852007605
2018-12-19 00:00:00+08:00,15442.170551300049,222891.77935504913,764.47998046875,693273.6377716064,79283.06258010864,29369.3790435791,0.0,236.70005798339844,1041261.2093400955,0.004740949075681122,10.137697852007605
2018-12-20 00:00:00+08:00,15269.234817504883,222799.46399784088,745.5999755859375,705311.559677124,79026.10874176025,29758.72230529785,0.0,234.94237899780273,1053145.6318941116,0.01141348822698185,10.137697852007605
2018-12-21 00:00:00+08:00,15299.750389099121,222891.77935504913,737.9199829101562,695462.4824523926,79026.10874176025,29156.343460083008,0.0,234.3564796447754,1042808.740860939,-0.009815253199675134,10.137697852007605
2018-12-24 00:00:00+08:00,15198.023254394531,223261.08778762817,727.6799926757812,698198.3299255371,78911.88320159912,29200.422286987305,0.0,236.70005798339844,1045734.1265068054,0.0028052945197325485,10.137697852007605
2018-12-25 00:00:00+08:00,15004.742488861084,221322.02658462524,719.0399780273438,701481.4872741699,78112.50999069214,29259.199142456055,0.0,234.94237899780273,1046133.9478378296,0.0003823355486731739,10.137697852007605
2018-12-26 00:00:00+08:00,14964.05143737793,219013.7039527893,710.0800170898438,703852.4322509766,78026.86764907837,29325.302124023438,0.0,234.3564796447754,1046126.7939109802,-6.8384424998235716e-06,10.137697852007605
2018-12-27 00:00:00+08:00,15269.234817504883,220768.056101799,737.9199829101562,697833.4274291992,78683.5036239624,29016.780853271484,0.0,237.28595733642578,1042546.2087659836,-0.00342270666026101,10.137697852007605
2018-12-28 00:00:00+08:00,15360.787460327148,221045.06484508514,743.3599853515625,695280.0750732422,78940.45746231079,28958.0020904541,0.0,235.5282974243164,1040563.2752141953,-0.0019020102275710826,10.137697852007605
2019-01-02 00:00:00+08:00,15065.780548095703,220029.3922328949,739.52001953125,701116.6286468506,78369.46382904053,29163.700103759766,0.0,235.5282974243164,1044720.013677597,0.003994700334341683,10.137697852007605
2019-01-03 00:00:00+08:00,14923.361373901367,217813.4476299286,736.9600219726562,710236.2079620361,78169.60488510132,29575.0675201416,0.0,235.5282974243164,1051690.177690506,0.006671800981750797,10.137697852007605
2019-01-04 00:00:00+08:00,14689.388568878174,216059.07981300354,732.7999877929688,716072.6737976074,77313.10102844238,29538.341522216797,0.0,236.70005798339844,1054642.0847759247,0.002806821959582262,10.137697852007605
2019-01-07 00:00:00+08:00,15045.43452835083,219106.08198165894,754.239990234375,706770.73097229,78712.05107116699,29310.61363220215,0.0,237.8718376159668,1049937.0240135193,-0.004461286753415505,10.137697852007605
2019-01-08 00:00:00+08:00,14984.399433135986,219660.0994682312,763.52001953125,706588.3674621582,78540.75745010376,29428.152084350586,0.0,237.8718376159668,1050203.167755127,0.0002534854334312886,10.137697852007605
2019-01-09 00:00:00+08:00,15259.059337615967,222060.76879310608,768.9600219726562,703305.253982544,79739.85748672485,29420.808792114258,0.0,242.55901336669922,1050797.2674274445,0.0005656997527321295,10.137697852007605
2019-01-10 00:00:00+08:00,15218.370262145996,221691.39768886566,766.4000244140625,704217.0276641846,79911.15110778809,29567.72804260254,0.0,244.90253448486328,1051616.9773244858,0.000780083773008089,10.137697852007605
2019-01-11 00:00:00+08:00,15360.787460327148,221968.3750963211,767.6799926757812,698563.1008148193,79796.96131896973,29347.35107421875,0.0,246.07431411743164,1046050.3300714493,-0.005293417064451633,10.137697852007605
2019-01-14 00:00:00+08:00,15259.059337615967,221506.70430278778,763.2000122070312,701481.4872741699,79625.6587600708,29442.840576171875,0.0,246.07431411743164,1048325.0245771408,0.002174555506842646,10.137697852007605
2019-01-15 00:00:00+08:00,15391.30500793457,222799.46399784088,769.9199829101562,698015.8348083496,79996.81132507324,29259.199142456055,0.0,247.24611282348633,1046479.780377388,-0.0017601832985882915,10.137697852007605
2019-01-16 00:00:00+08:00,15370.96096420288,223907.389295578,776.6400146484375,697651.1516571045,79768.40493392944,29237.154006958008,0.0,246.07431411743164,1046957.7751865387,0.0004567644957060857,10.137697852007605
2019-01-17 00:00:00+08:00,15370.96096420288,223999.73598861694,777.280029296875,698928.1349182129,80367.9460144043,29295.934677124023,0.0,245.48843383789062,1048985.4810256958,0.0019367599030397642,10.137697852007605
2019-01-18 00:00:00+08:00,15452.340103149414,225200.0393152237,784.9600219726562,697286.4685058594,81024.59092712402,29332.65495300293,0.0,248.4178924560547,1049329.4717187881,0.0003279270297964487,10.137697852007605
2019-01-21 00:00:00+08:00,15564.240741729736,226308.0272846222,791.0399780273438,695097.7993011475,81538.5075416565,29479.581832885742,0.0,250.76147079467773,1049029.9581508636,-0.000285433294305415,10.137697852007605
2019-01-22 00:00:00+08:00,15532.779647827148,226215.71192741394,788.1599731445312,696374.3877410889,81367.20498275757,29494.264602661133,0.0,250.17555236816406,1050022.6844272614,0.0009463278609769255,10.137697852007605
2019-01-23 00:00:00+08:00,15459.36483001709,225661.7414445877,784.3200073242188,699292.6864624023,81167.33710098267,29670.576095581055,0.0,247.83201217651367,1052283.8579530716,0.0021534520723651696,10.137697852007605
2019-01-24 00:00:00+08:00,15532.779647827148,226677.33571720123,784.3200073242188,698198.3299255371,81167.33710098267,29736.68098449707,0.0,247.83201217651367,1052344.615395546,5.7738643442162285e-05,10.137697852007605
2019-01-25 00:00:00+08:00,15732.049709320068,229909.01560401917,787.52001953125,700387.0429992676,81709.78328704834,29854.225158691406,0.0,248.4178924560547,1058628.0546703339,0.005970895068842186,10.137697852007605
2019-01-28 00:00:00+08:00,15763.517719268799,230924.70388412476,787.2000122070312,696739.2902374268,82023.8409576416,29766.07894897461,0.0,249.58967208862305,1056254.2214317322,-0.0022423675890026473,10.137697852007605
2019-01-29 00:00:00+08:00,15627.169845581055,229816.7002468109,782.719970703125,697104.061126709,81795.42562866211,29817.495346069336,0.0,249.0037727355957,1055192.5759372711,-0.0010051041434153696,10.137697852007605
2019-01-30 00:00:00+08:00,15595.705787658691,230093.6933221817,784.0,699475.1377105713,82509.1833114624,29876.26075744629,0.0,250.17555236816406,1058584.1564416885,0.003214181545396988,10.137697852007605
2019-02-11 00:00:00+08:00,15763.517719268799,230740.02616596222,802.239990234375,709141.8514251709,82651.94736099243,30456.592559814453,0.0,251.34737014770508,1069807.5225915909,0.010602242704659703,10.137697852007605
2019-02-12 00:00:00+08:00,15868.393630981445,233233.0265159607,809.5999755859375,706953.3138275146,82908.90119934082,30324.365615844727,0.0,253.10501098632812,1070350.7057762146,0.00050773917097513,10.137697852007605
2019-02-13 00:00:00+08:00,15836.930561065674,234710.35425376892,816.9600219726562,705129.5032501221,82737.60757827759,30324.365615844727,0.0,256.62036895751953,1069812.3416500092,-0.0005029791855137855,10.137697852007605
2019-02-14 00:00:00+08:00,15784.490135192871,234802.66961097717,820.1599731445312,705129.5032501221,82937.43077087402,30383.134841918945,0.0,255.44857025146484,1070112.837152481,0.00028088618047572567,10.137697852007605
2019-02-15 00:00:00+08:00,15742.54135131836,234433.3455104828,814.0800170898438,709141.8514251709,83108.74226760864,30456.592559814453,0.0,252.51909255981445,1073949.6722240448,0.003585449065141022,10.137697852007605
2019-02-18 00:00:00+08:00,15868.393630981445,235633.68017292023,825.280029296875,708959.6195220947,83222.9409942627,30485.973358154297,0.0,254.2768096923828,1075250.1645174026,0.0012109434240663575,10.137697852007605
2019-02-19 00:00:00+08:00,15836.930561065674,235633.68017292023,826.5599975585938,709324.1710662842,83508.45121765137,30500.675201416016,0.0,253.10501098632812,1075883.5732278824,0.000589080319521651,10.137697852007605
2019-02-20 00:00:00+08:00,16015.228206634521,237665.02539730072,824.0,710600.8033752441,83736.83973312378,30493.32618713379,0.0,255.44857025146484,1079590.6714696884,0.0034456314177973013,10.137697852007605
2019-02-21 00:00:00+08:00,16172.547508239746,238588.35131645203,829.760009765625,706770.73097229,84107.98336029053,30339.052200317383,0.0,255.44857025146484,1077063.8739376068,-0.002340514417970785,10.137697852007605
2019-02-22 00:00:00+08:00,16141.085426330566,239142.35313510895,825.5999755859375,703122.8904724121,84279.27698135376,30206.829071044922,0.0,256.0344886779785,1073974.0695505142,-0.002868729015853666,10.137697852007605
2019-02-25 00:00:00+08:00,16256.451992034912,241265.95104503632,830.719970703125,706040.9259796143,84736.09870147705,30346.412658691406,0.0,257.7921485900879,1079734.3524961472,0.00536352143776031,10.137697852007605
2019-02-26 00:00:00+08:00,16298.404727935791,241727.65317440033,827.52001953125,704946.9203948975,85335.63084411621,30339.052200317383,0.0,257.7921485900879,1079732.9735097885,-1.277153362289063e-06,10.137697852007605
2019-02-27 00:00:00+08:00,16287.917037963867,239696.33928585052,828.1599731445312,705676.549911499,85021.59104919434,30353.750228881836,0.0,258.9639472961426,1078123.2714338303,-0.0014908334888817931,10.137697852007605
2019-03-04 00:00:00+08:00,16141.085426330566,241173.6513557434,834.5599975585938,688531.7039489746,85078.67700576782,30111.328125,0.0,259.5498466491699,1062130.5557060242,-0.014833847066984207,10.137697852007605
2019-03-05 00:00:00+08:00,16099.130714416504,240065.63205051422,830.0800170898438,697804.9564361572,85078.67700576782,30199.487686157227,0.0,259.5498466491699,1070337.513756752,0.007726882544370817,10.137697852007605
2019-03-06 00:00:00+08:00,16141.085426330566,240804.29591941833,829.760009765625,700375.8125305176,85078.67700576782,30228.872299194336,0.0,260.13572692871094,1073718.638917923,0.0031589336239403742,10.137697852007605
2019-03-07 00:00:00+08:00,16078.156322479248,239881.01700401306,826.5599975585938,701845.0736999512,84793.20253372192,30250.911712646484,0.0,260.13572692871094,1073935.0569972992,0.0002015593951076866,10.137697852007605
2019-03-08 00:00:00+08:00,15941.814376831055,238588.35131645203,820.47998046875,708088.3369445801,84479.13592529297,30441.90216064453,0.0,258.9639472961426,1078618.9846515656,0.004361462663638571,10.137697852007605
2019-03-11 00:00:00+08:00,15973.273494720459,239050.00644207,819.52001953125,708639.3756866455,84993.03466415405,30427.207946777344,0.0,258.9639472961426,1080161.3822011948,0.0014299744131867076,10.137697852007605
2019-03-12 00:00:00+08:00,16204.012554168701,240157.97874355316,833.9199829101562,706619.3828582764,85535.47191238403,30397.836685180664,0.0,262.4792671203613,1080011.0820035934,-0.00013914605731879526,10.137697852007605
2019-03-13 00:00:00+08:00,16172.547508239746,239881.01700401306,834.239990234375,711210.1001739502,85249.99744033813,30588.825225830078,0.0,262.4792671203613,1084199.206609726,0.0038778533627292777,10.137697852007605
2019-03-14 00:00:00+08:00,16162.05883026123,239234.6684923172,839.0399780273438,709373.9185333252,85392.75255203247,30493.32618713379,0.0,261.8933868408203,1081757.657959938,-0.002251937314566521,10.137697852007605
2019-03-15 00:00:00+08:00,16277.428359985352,239234.6684923172,841.280029296875,707721.1971282959,85820.9821357727,30405.174255371094,0.0,263.651065826416,1080564.3814668655,-0.0011030904050385315,10.137697852007605
2019-03-18 00:00:00+08:00,16382.31118774414,241265.95104503632,841.280029296875,708639.3756866455,86277.76810455322,30463.94157409668,0.0,270.6817436218262,1084141.3093709946,0.00331024043127659,10.137697852007605
