date,prob_up_h1,prob_up_h5,prob_up_h20,ensemble_prob_up,direction,prob_magnitude,ensemble_weight_h1,ensemble_weight_h5,ensemble_weight_h20,horizon_ensemble_method,h20_prob_up,h20_direction,prob_fwd_mdd_gt5_h20,actual_fwd_mdd_gt5_h20,forward_mdd_h20,prob_fwd_gain_gt5_h20,actual_fwd_gain_gt5_h20,forward_gain_h20,tail_reward_risk_score_h20,confidence,is_live
2025-01-16,0.2067561507381554,0.7275538848618641,0.255234437662062,0.39651482442069386,DOWN,0.2069703511586123,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.255234437662062,DOWN,0.13494309269020197,0.0,-0.029219366217919873,0.12932038657377187,0.0,0.013519383419825282,-0.005622706116430093,0.2069703511586123,False
2025-01-17,0.4282818111003822,0.8026955486096631,0.3717344509993349,0.5342372702364601,UP,0.06847454047292012,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.3717344509993349,DOWN,0.1444010957378859,0.0,-0.024539854225738456,0.11867368384614307,0.0,0.018404911564885218,-0.025727411891742824,0.06847454047292012,False
2025-01-20,0.41480910648973135,0.5416850683589183,0.5290433580610123,0.49517917763655395,DOWN,0.009641644726892107,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.5290433580610123,UP,0.13858036129960505,0.0,-0.015044254285352388,0.11146888502775308,0.0,0.028318556586095722,-0.027111476271851967,0.009641644726892107,False
2025-01-21,0.4267071338695666,0.46013350246208967,0.6493634763172957,0.5120680375496507,UP,0.02413607509930138,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6493634763172957,UP,0.13645531307448114,0.0,-0.012860266873184756,0.10456954141659155,0.0,0.03059869434157725,-0.03188577165788958,0.02413607509930138,False
2025-01-22,0.525297438615296,0.28645691972627063,0.6584692177557457,0.49007452536577073,DOWN,0.01985094926845854,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6584692177557457,UP,0.14640929990861729,0.0,-0.0004490448440179762,0.10703411801518865,0.0,0.043556322111180545,-0.03937518189342863,0.01985094926845854,False
2025-02-03,0.19086998445089517,0.3603057087257634,0.2966785200873637,0.2826180710880074,DOWN,0.4347638578239852,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.2966785200873637,DOWN,0.15011944721727008,0.0,-0.042168655416866097,0.1085901832691647,0.0,0.00516354735005331,-0.04152926394810538,0.4347638578239852,False
2025-02-04,0.40895348739296195,0.456288779673877,0.19923424325636724,0.35482550344106867,DOWN,0.29034899311786266,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.19923424325636724,DOWN,0.13738691590853708,0.0,-0.038444898674470984,0.10475046094876958,0.0,0.009071317290787029,-0.0326364549597675,0.29034899311786266,False
2025-02-05,0.4583329363320654,0.5443101293831261,0.46842175468321745,0.49035494013280295,DOWN,0.019290119734394096,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.46842175468321745,DOWN,0.13048926792610754,0.0,-0.019815009851695486,0.10508232387481328,0.0,0.02862182087551579,-0.02540694405129426,0.019290119734394096,False
2025-02-06,0.38991761636752514,0.5454997268627219,0.5875878522665907,0.5076683984989458,UP,0.0153367969978917,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.5875878522665907,UP,0.1310318073834193,0.0,-0.017218516389261862,0.09993917910465605,0.0,0.03487862820452481,-0.031092628278763246,0.0153367969978917,False
2025-02-07,0.2865907692640754,0.6798846113276826,0.6341736427263509,0.5335496744393696,UP,0.06709934887873925,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6341736427263509,UP,0.15164203947581995,0.0,-0.010226747202180753,0.10291498931404248,0.0,0.0462428157452861,-0.04872705016177746,0.06709934887873925,False
2025-02-10,0.32890732554070445,0.5245659445513219,0.5927248833488875,0.4820660511469712,DOWN,0.03586789770605758,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.5927248833488875,UP,0.19753071831386498,0.0,-0.0180855688589453,0.09074011831217091,1.0,0.05646231505680532,-0.10679060000169407,0.03586789770605758,False
2025-02-11,0.18592578958580777,0.37598203197992336,0.6909476548777437,0.41761849214782487,DOWN,0.16476301570435026,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6909476548777437,UP,0.17491987682762408,0.0,-0.013297838836983988,0.08641042710448034,1.0,0.06161353412687265,-0.08850944972314374,0.16476301570435026,False
2025-02-12,0.18636823291639204,0.5164304782626835,0.6379121644953323,0.4469036252248026,DOWN,0.10619274955039482,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6379121644953323,UP,0.1725564146462302,0.0,-0.015915145755748927,0.10105874133861364,1.0,0.06277630519937993,-0.07149767330761655,0.10619274955039482,False
2025-02-13,0.36241351164474994,0.25446676294781495,0.6561531170999554,0.42434446389750674,DOWN,0.15131107220498652,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6561531170999554,UP,0.1495115771116809,0.0,-0.012422390207296852,0.09117807684765156,1.0,0.06654835577077023,-0.058333500264029337,0.15131107220498652,False
2025-02-14,0.24850628575553055,0.19036885267614992,0.549781039733353,0.3295520593883445,DOWN,0.34089588122331105,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.549781039733353,UP,0.132799056761575,0.0,-0.02067748890540677,0.11148250556926723,1.0,0.05763314560815558,-0.02131655119230777,0.34089588122331105,False
2025-02-17,0.33356641959048633,0.21917999874782104,0.6742102593991351,0.40898555924581415,DOWN,0.1820288815083717,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6742102593991351,UP,0.13440118462824377,0.0,-0.008463275171521234,0.14228074017925643,1.0,0.07082405784202339,0.007879555551012662,0.1820288815083717,False
2025-02-18,0.2994020949629548,0.308256508714929,0.6618021395102428,0.42315358106270884,DOWN,0.15369283787458232,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6618021395102428,UP,0.1376321432707981,0.0,-0.004917327055197873,0.09223724191425713,1.0,0.07465355447662891,-0.045394901356540965,0.15369283787458232,False
2025-02-19,0.2551273269157813,0.24692632996718678,0.6628977592670762,0.3883171387166814,DOWN,0.22336572256663723,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6628977592670762,UP,0.1563680089823592,0.0,-0.004026852396052272,0.0781652668735523,1.0,0.07561523513255897,-0.0782027421088069,0.22336572256663723,False
2025-02-20,0.20874770890358316,0.281336550430475,0.6266531721848088,0.37224581050628897,DOWN,0.25550837898742207,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6266531721848088,UP,0.1633020290949484,0.0,-0.007579138385241935,0.08586712031039595,1.0,0.07177889382284364,-0.07743490878455245,0.25550837898742207,False
2025-02-21,0.2763833678354035,0.21353068513906523,0.5656307338673888,0.35184826228061916,DOWN,0.2963034754387617,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.5656307338673888,UP,0.16068270478360008,0.0,0.00628928069222523,0.053136320570876826,1.0,0.07996409112053815,-0.10754638421272325,0.2963034754387617,False
2025-02-24,0.23831645243407193,0.18747722636982234,0.38212761834336534,0.26930709904908656,DOWN,0.4613858019018269,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.38212761834336534,DOWN,0.24365856026134347,0.0,0.007142850452539706,0.05047620055889057,1.0,0.07321434486277356,-0.1931823597024529,0.4613858019018269,False
2025-02-25,0.3508089468784228,0.1866515964072559,0.2707297328600623,0.269396758715247,DOWN,0.461206482569506,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.2707297328600623,DOWN,0.21321331434879684,0.0,-0.0039735167374687075,0.06801539204262728,1.0,0.061368711717765034,-0.14519792230616957,0.461206482569506,False
2025-02-26,0.5072448512660285,0.32654099350399546,0.2345886009135181,0.35612481522784734,DOWN,0.28775036954430533,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.2345886009135181,DOWN,0.16701315339289566,0.0,0.00930855482236681,0.07908046744936278,1.0,0.06560290268708746,-0.08793268594353287,0.28775036954430533,False
2025-02-27,0.18349909630241898,0.2029582260245147,0.2881939962029241,0.22488377284328592,DOWN,0.5502324543134282,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.2881939962029241,DOWN,0.1890028731391691,0.0,0.014053565585902872,0.11341812721475805,1.0,0.07158538111538926,-0.07558474592441106,0.5502324543134282,False
2025-03-03,0.28994616489595754,0.37240276050509236,0.22940069909982086,0.29724987483362353,DOWN,0.40550025033275294,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.22940069909982086,DOWN,0.1888340980074812,0.0,-0.005598585900553177,0.1722843968897702,1.0,0.09086996867988884,-0.01654970111771098,0.40550025033275294,False
2025-03-04,0.25460168258464627,0.37828862801102137,0.29881846410425594,0.31056959156664116,DOWN,0.3788608168667177,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.29881846410425594,DOWN,0.15222695203310996,0.0,-0.01155823847213544,0.22852743636944886,1.0,0.08433216018331446,0.0763004843363389,0.3788608168667177,False
2025-03-05,0.16205258811336887,0.35811129497947747,0.3308569827017577,0.28367362193153467,DOWN,0.43265275613693066,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.3308569827017577,DOWN,0.15378603987015788,0.0,0.004763993487424623,0.15460825057539976,1.0,0.09701168282006734,0.0008222107052418826,0.43265275613693066,False
2025-03-06,0.2058276754301759,0.3227196975643001,0.4888789171735032,0.3391420967226597,DOWN,0.3217158065546806,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.4888789171735032,DOWN,0.13905426650602445,0.0,0.010344817380417926,0.14977929916460853,1.0,0.17370683822280486,0.010725032658584072,0.3217158065546806,False
2025-03-07,0.32233615148833544,0.19241632344311846,0.34139407394030313,0.2853821829572523,DOWN,0.42923563408549537,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.34139407394030313,DOWN,0.16143384772807268,0.0,0.003839596865926831,0.14870007137463537,1.0,0.19069962506441573,-0.01273377635343731,0.42923563408549537,False
2025-03-10,0.38086876360044913,0.2136326032131462,0.3327155560238706,0.3090723076124886,DOWN,0.3818553847750228,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.3327155560238706,DOWN,0.18816224281944666,0.0,0.0021249143902033474,0.12919786648538661,1.0,0.25711853210842595,-0.05896437633406004,0.3818553847750228,False
2025-03-11,0.407263455228935,0.2849151861224922,0.25941565770148434,0.31719809968430385,DOWN,0.3656038006313923,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.25941565770148434,DOWN,0.21565007228463248,0.0,-0.015448886323458644,0.21132724498032707,1.0,0.23507302636409677,-0.0043228273043054155,0.3656038006313923,False
2025-03-12,0.4437262376208275,0.5455037805023144,0.6134980437082881,0.5342426872771433,UP,0.0684853745542866,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6134980437082881,UP,0.25264684454769804,0.0,-0.011735150020240614,0.22024630599742848,1.0,0.2397317337398932,-0.03240053855026956,0.0684853745542866,False
2025-03-13,0.5959675961886924,0.7100546386522878,0.6024830377309266,0.6361684241906356,UP,0.27233684838127115,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6024830377309266,UP,0.1987616911128048,0.0,-0.019134815902780433,0.12792740151758722,1.0,0.23044920121448276,-0.07083428959521759,0.27233684838127115,False
2025-03-14,0.3866104824219721,0.4307123706948489,0.6385651967498265,0.4852960166222158,DOWN,0.02940796675556845,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6385651967498265,UP,0.18735164425893697,0.0,-0.019134815902780433,0.10470328247695788,1.0,0.23044920121448276,-0.08264836178197908,0.02940796675556845,False
2025-03-17,0.6868380211864761,0.7517406830016341,0.5734388479767774,0.6706725173882958,UP,0.3413450347765916,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.5734388479767774,UP,0.19433483991754155,0.0,-0.011320773729355915,0.1485001450818978,1.0,0.2402515492908861,-0.04583469483564376,0.3413450347765916,False
2025-03-18,0.5285868340350278,0.7859928726162964,0.6843641699944696,0.6663146255485979,UP,0.33262925109719577,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6843641699944696,UP,0.1802019164471228,0.0,-0.005482883415703577,0.14450815503921022,1.0,0.24757490788253889,-0.03569376140791258,0.33262925109719577,False
2025-03-19,0.3677788773369469,0.27273602021947857,0.5564170220430164,0.3989773065331472,DOWN,0.20204538693370555,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.5564170220430164,UP,0.29951159741773514,0.0,-0.01668055154987591,0.11362188091831422,1.0,0.23352796031569412,-0.18588971649942093,0.20204538693370555,False
2025-03-20,0.3783917585083924,0.2676387886566563,0.750976415602384,0.4656689875891442,DOWN,0.06866202482171158,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.750976415602384,UP,0.21158523641621838,0.0,0.0016963916733150342,0.15974779857440893,1.0,0.2544529270319431,-0.05183743784180944,0.06866202482171158,False
2025-03-21,0.24808912757746282,0.16214217293031596,0.6721555301503931,0.3607956102193906,DOWN,0.2784087795612188,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6721555301503931,UP,0.2343234299372654,0.0,-0.005473648874383175,0.0823139303928485,1.0,0.2454736809981497,-0.1520094995444169,0.2784087795612188,False
2025-03-24,0.29751684426386915,0.17743022340116718,0.6928543468825463,0.38926713818252756,DOWN,0.22146572363494488,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6928543468825463,UP,0.24097353717806658,0.0,-0.00839625768904928,0.11182382855530501,1.0,0.24181361472197715,-0.12914970862276157,0.22146572363494488,False
2025-03-25,0.5680691040337825,0.40443563049206466,0.7287997170839673,0.5671014838699382,UP,0.1342029677398764,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7287997170839673,UP,0.22013794289062108,0.0,-0.00042311984292420224,0.12608485482459772,1.0,0.25179860238075547,-0.09405308806602336,0.1342029677398764,False
2025-03-26,0.23913462706127897,0.41431167989253287,0.7480038228330169,0.4671500432622762,DOWN,0.06569991347544757,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7480038228330169,UP,0.21453875195692879,0.0,0.016088024863039507,0.08657358948941932,1.0,0.25232848741363934,-0.12796516246750947,0.06569991347544757,False
2025-03-27,0.17144808262406616,0.2406195129521354,0.22685379605313166,0.21297379720977774,DOWN,0.5740524055804446,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.22685379605313166,DOWN,0.26171516759297125,0.0,0.016666650772094727,0.09548060054470262,1.0,0.23249999682108569,-0.16623456704826864,0.5740524055804446,False
2025-03-28,0.4290061115160005,0.7287893258502329,0.29421354173187786,0.4840029930327038,DOWN,0.03199401393459245,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.29421354173187786,DOWN,0.1991801793325272,0.0,0.01475412360573003,0.09394686375987313,1.0,0.2122950977934399,-0.10523331557265408,0.03199401393459245,False
2025-03-31,0.4406367969428629,0.5660371305605976,0.10536801101396531,0.3706806461724752,DOWN,0.2586387076550496,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.10536801101396531,DOWN,0.35699812519044594,0.0,-0.02250294893569116,0.1488510834087703,1.0,0.1677852354046978,-0.20814704178167565,0.2586387076550496,False
2025-04-01,0.2719151570182533,0.7978981897984065,0.30547592103419796,0.45842975595028584,DOWN,0.08314048809942831,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.30547592103419796,DOWN,0.3573268764361052,0.0,-0.026209662843816872,0.23680372962005056,1.0,0.19274196910064356,-0.12052314681605467,0.08314048809942831,False
2025-04-02,0.7022311035647231,0.8824815384503768,0.20572926586490003,0.5968139692933333,UP,0.1936279385866666,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.20572926586490003,DOWN,0.31802428136022115,0.0,-0.024636534923776487,0.2923362720766264,1.0,0.1946688065536375,-0.02568800928359477,0.1936279385866666,False
2025-04-07,0.10996517607985437,0.17882375948560886,0.08457410076702007,0.12445434544416109,DOWN,0.7510913091116778,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.08457410076702007,DOWN,0.6678387748278664,1.0,-0.113110538945426,0.0390357389686196,1.0,0.08630188839425612,-0.6288030358592468,0.7510913091116778,False
2025-04-08,0.2937260515898508,0.27819533133230884,0.08962657719290698,0.2205159867050222,DOWN,0.5589680265899556,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.08962657719290698,DOWN,0.8553861723140015,1.0,-0.13471874774053338,0.06605909505897566,1.0,0.05983518758237438,-0.7893270772550258,0.5589680265899556,False
2025-04-09,0.2875080351416592,0.31109946530126376,0.09386458992291552,0.23082403012194613,DOWN,0.5383519397561077,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.09386458992291552,DOWN,0.5647007193386784,1.0,-0.18356999050645906,0.06997275392116145,0.0,-0.09803920304293678,-0.49472796541751696,0.5383519397561077,False
2025-04-10,0.1551246920733087,0.44989266975543474,0.15939580429351957,0.254804388707421,DOWN,0.490391222585158,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.15939580429351957,DOWN,0.6326861140524853,1.0,-0.09763419286740405,0.07512541829377686,0.0,0.0018776247084095754,-0.5575606957587085,0.490391222585158,False
2025-04-11,0.2787071373989454,0.5426935336005936,0.25319471151847084,0.3581984608393366,DOWN,0.2836030783213268,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.25319471151847084,DOWN,0.4225254875472818,1.0,-0.07853804838035916,0.09090268930394307,0.0,0.03732507843897315,-0.33162279824333873,0.2836030783213268,False
2025-04-14,0.21592808837719446,0.522019029102131,0.3534162727290987,0.36378779673614137,DOWN,0.27242440652771727,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.3534162727290987,DOWN,0.47927259632271557,1.0,-0.09330235596324099,0.07701409097819109,0.0,0.03290748679753652,-0.40225850534452445,0.27242440652771727,False
2025-04-15,0.28182344038748447,0.5110139219529375,0.5386430816229633,0.4438268146544617,DOWN,0.11234637069107656,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.5386430816229633,UP,0.4055760217600473,1.0,-0.09913455744297028,0.08869089188169121,0.0,0.04956727872148514,-0.3168851298783561,0.11234637069107656,False
2025-04-16,0.25463842294882627,0.14328722021725634,0.30106515968174535,0.2329969342826093,DOWN,0.5340061314347814,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.30106515968174535,DOWN,0.6019450493043269,1.0,-0.11719355639704054,0.06489974012302885,0.0,0.028527361444985022,-0.5370453091812981,0.5340061314347814,False
2025-04-17,0.3828332629405885,0.1551282935608573,0.1806863223586982,0.23954929295338132,DOWN,0.5209014140932373,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1806863223586982,DOWN,0.5275805089658584,1.0,-0.11970741946884667,0.0478893078630732,0.0,0.02694383276648815,-0.4796912011027852,0.5209014140932373,False
2025-04-18,0.220865203308562,0.12858428443976253,0.1272094475761829,0.1588863117748358,DOWN,0.6822273764503284,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1272094475761829,DOWN,0.6111687499839142,1.0,-0.11801000501074377,0.0460662147167656,0.0,0.028924025884037308,-0.5651025352671486,0.6822273764503284,False
2025-04-21,0.16302176165783036,0.11876835219021079,0.1280077520428018,0.13659928863028098,DOWN,0.726801422739438,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1280077520428018,DOWN,0.6150963978957783,1.0,-0.13206829191105396,0.04786822335120122,0.0,0.012523716088373327,-0.5672281745445771,0.726801422739438,False
2025-04-22,0.2164884290065425,0.1556420247515417,0.12143897236510227,0.16452314204106216,DOWN,0.6709537159178757,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.12143897236510227,DOWN,0.5876670530744558,1.0,-0.14280357655030695,0.05118615107847769,0.0,-0.03523240342224665,-0.5364809019959781,0.6709537159178757,False
2025-04-23,0.14599908450864213,0.09752020287367322,0.1171320011445825,0.12021709617563262,DOWN,0.7595658076487348,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1171320011445825,DOWN,0.5353391804534002,1.0,-0.10733801365801543,0.04645917281600437,0.0,0.004683798905307013,-0.48888000763739586,0.7595658076487348,False
2025-04-24,0.15804980585010955,0.18065279205666876,0.10446612217104714,0.14772290669260846,DOWN,0.7045541866147831,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.10446612217104714,DOWN,0.74639048653608,1.0,-0.11149957099475494,0.04104347502976873,0.0,-0.022144510485341717,-0.7053470115063113,0.7045541866147831,False
2025-04-25,0.2883820509908827,0.18388962029134218,0.10242237874701336,0.1915646833430794,DOWN,0.6168706333138412,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.10242237874701336,DOWN,0.6347430487053937,1.0,-0.09137859475919397,0.044514050935308816,0.0,-0.005562152929045605,-0.5902289977700849,0.6168706333138412,False
2025-04-28,0.28249386709272917,0.185850436194267,0.10773527420029017,0.19202652582909543,DOWN,0.6159469483418092,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.10773527420029017,DOWN,0.5523125355873771,1.0,-0.08629643580331803,0.046101483752394534,0.0,-0.005193810009945232,-0.5062110518349826,0.6159469483418092,False
2025-04-29,0.3174213109435371,0.2183896130234007,0.09375957012524941,0.2183896130234007,DOWN,0.5632207739531986,0.0,1.0,0.0,expanding_prior_auc_min60,0.09375957012524941,DOWN,0.6051716906155014,1.0,-0.07856562770214126,0.04785905631624438,0.0,0.003223204056796769,-0.5573126342992569,0.5632207739531986,False
2025-04-30,0.27858405699065997,0.24925806092158018,0.09355456675157364,0.24925806092158018,DOWN,0.5014838781568396,0.0,1.0,0.0,expanding_prior_auc_min60,0.09355456675157364,DOWN,0.524152221170769,1.0,-0.08152605664243362,0.04674027633170101,0.0,-0.01244977793942148,-0.47741194483906796,0.5014838781568396,False
2025-05-02,0.49222604383971785,0.2869458636848275,0.11715616393723703,0.2869458636848275,DOWN,0.426108272630345,0.0,1.0,0.0,expanding_prior_auc_min60,0.11715616393723703,DOWN,0.48074290843586653,1.0,-0.053002020683873385,0.06202782016193873,0.0,0.018219484099701866,-0.4187150882739278,0.426108272630345,False
2025-05-05,0.3725476920775923,0.6592959752710371,0.12380900565589062,0.6592959752710371,UP,0.31859195054207423,0.0,1.0,0.0,expanding_prior_auc_min60,0.12380900565589062,DOWN,0.4879046031726138,1.0,-0.06500401900049935,0.07072289043507239,0.0,0.005314843539702352,-0.4171817127375414,0.31859195054207423,False
