date,dynamic_00631l_prob_up,dynamic_00631l_direction,dynamic_00631l_confidence,dynamic_00632r_prob_up,dynamic_00632r_direction,dynamic_00632r_confidence,market_direction,market_probability_up,agreement_score,conflict_flag,cross_ticker_confidence,raw_00631l_ensemble_prob_up,raw_00632r_ensemble_prob_up,is_live_00631l,is_live_00632r,fwd_0050.TW_ret_5d,fwd_0050.TW_ret_20d,fwd_00631L.TW_ret_5d,fwd_00631L.TW_ret_20d,fwd_00632R.TW_ret_5d,fwd_00632R.TW_ret_20d,market_up_5d,market_up_20d
2025-02-19,0.5702,UP,0.0011,0.4429,DOWN,0.0255,UP,0.5587,0.9416,False,0.002,0.5040003683807437,0.3883171387166814,False,False,-0.013177932403952153,-0.06512927473267538,-0.017576005723741295,-0.10222218831380203,0.00939593203080058,0.055033535626071606,False,False
2025-02-20,0.7462,UP,0.2226,0.4267,DOWN,0.0375,UP,0.6804,0.7066,False,0.0475,0.7259998159998922,0.3722458105062889,False,False,-0.02060545911409284,-0.06919361939635438,-0.03029628205689361,-0.11264731702493225,0.01515827677048387,0.058849740386299754,False,False
2025-02-21,0.6845,UP,0.1047,0.3916,DOWN,0.0643,UP,0.6507,0.9054,False,0.0254,0.6418879063784044,0.3518482622806191,False,False,-0.05001259938929381,-0.07678705320827317,-0.08384861830577717,-0.13415830867907108,0.04312664306387015,0.0700808378213007,False,False
2025-02-24,0.6769,UP,0.0902,0.2894,DOWN,0.1943,UP,0.6828,0.884,False,0.0516,0.627502654367055,0.2693070990490865,False,False,-0.04791026525328701,-0.05886851799903303,-0.08098797427347859,-0.10811939169429141,0.04285718786473258,0.05491069478495958,False,False
2025-02-25,0.7987,UP,0.3131,0.2617,DOWN,0.2198,UP,0.7658,0.8994,False,0.1374,0.7620454104633891,0.269396758715247,False,False,-0.02272137379377559,-0.047250163619295016,-0.03485489886632154,-0.0842325344194379,0.019426072470996703,0.042825661679462224,False,False
2025-02-26,0.7077,UP,0.1205,0.323,DOWN,0.1019,UP,0.6776,0.9594,False,0.036,0.6450071643530901,0.3561248152278473,False,False,-0.03389825859360984,-0.07036464901375472,-0.05552074807934493,-0.12276393124773222,0.028368852488815266,0.06382981241783758,False,False
2025-02-27,0.7293,UP,0.1745,0.2385,DOWN,0.2878,UP,0.7359,0.8986,False,0.1078,0.6902727275298459,0.2248837728432859,False,False,-0.03194802024147725,-0.06909092494419644,-0.05472920786355606,-0.13566830424760346,0.029424684357680864,0.07158538111538926,False,False
2025-03-03,0.4837,DOWN,0.0035,0.2877,DOWN,0.1722,UP,0.566,0.5234,True,0.0058,0.4464462791018559,0.2972498748336235,False,False,-0.014889672992917546,-0.0813613549772011,-0.02484287012206099,-0.16757484517440102,0.013350619399576269,0.09086996867988884,False,False
2025-03-04,0.7163,UP,0.1975,0.3142,DOWN,0.1408,UP,0.7071,0.9332,False,0.071,0.7282882138682385,0.3105695915666411,False,False,-0.025695947394753782,-0.05620984918876426,-0.05045217645975564,-0.12293436563281412,0.02525685518717169,0.061643775217663066,False,False
2025-03-05,0.6268,UP,0.0209,0.3026,DOWN,0.1708,UP,0.6397,0.7856,False,0.0269,0.5411688504723609,0.2836736219315346,False,False,-0.034081886120170046,-0.07001321003963012,-0.06341406081788614,-0.1388647675498189,0.0333477892020444,0.0723256849397107,False,False
2025-03-06,0.5272,UP,0.0034,0.3748,DOWN,0.0806,UP,0.5591,0.738,False,0.0053,0.4685640252895639,0.3391420967226597,False,False,-0.03721424653302641,-0.15789479661519346,-0.06836515905276841,-0.3021993006025102,0.03620690193811282,0.17370683822280486,False,False
2025-03-07,0.6337,UP,0.0863,0.2903,DOWN,0.18,UP,0.6706,0.864,False,0.0467,0.661367268358551,0.2853821829572523,False,False,-0.031392572642396366,-0.17762277981965235,-0.05146385137371012,-0.368677787010549,0.02559728531566985,0.19069962506441573,False,False
2025-03-10,0.6992,UP,0.1972,0.3057,DOWN,0.1484,UP,0.7069,0.954,False,0.0748,0.7474740361058949,0.3090723076124886,False,False,-0.01727393764233298,-0.21079623779626344,-0.028826694947437725,-0.4348598479627249,0.013599646641992535,0.25711853210842595,False,False
2025-03-11,0.7129,UP,0.2067,0.2997,DOWN,0.1465,UP,0.7117,0.9416,False,0.076,0.7426851897461643,0.3171980996843038,False,False,0.0043956211635045594,-0.11648349971561645,0.016473905768651376,-0.29605582520727225,-0.010020946589620938,0.11189972077054011,True,False
2025-03-12,0.6776,UP,0.1551,0.5551,UP,0.0075,UP,0.596,0.5208,True,0.0083,0.7183176220171051,0.5342426872771433,False,False,-0.012308533711363978,-0.09983588454773007,-0.013541381853889534,-0.26509077138704584,0.00502929290926768,0.0779546796070063,False,False
2025-03-13,0.5695,UP,0.0344,0.635,UP,0.0735,DOWN,0.4989,0.5522,True,0.0001,0.6236659760972084,0.6361684241906356,False,False,0.018498016188976507,-0.09607956139619178,0.03856040979849573,-0.2533306032261943,-0.019134815902780433,0.07445919051619332,True,False
2025-03-14,0.5214,UP,0.0061,0.5181,UP,0.0011,UP,0.5208,0.9088,True,0.0001,0.5716801682172189,0.4852960166222158,False,False,0.013573390294970622,-0.08393348419104918,0.020580064277127663,-0.2282505335982925,-0.012063265577499815,0.05740428902709671,True,False
2025-03-17,0.4409,DOWN,0.0083,0.6544,UP,0.1054,DOWN,0.4203,0.732,False,0.009,0.5352487289723402,0.6706725173882958,False,False,0.0038450806729355413,-0.10821201108489609,-0.002070373584493246,-0.27243458283753663,-0.0012578904052688022,0.08763103224986613,True,False
2025-03-18,0.2883,DOWN,0.1303,0.6824,UP,0.1214,DOWN,0.3144,0.9706,False,0.0437,0.346132800789783,0.6663146255485979,False,False,0.010120299856902992,-0.12171772225682165,0.005477716450255743,-0.28189919775734495,-0.0033741006661803796,0.09574021701461244,True,False
2025-03-19,0.5074,UP,0.0025,0.4259,DOWN,0.03,UP,0.5538,0.901,False,0.0024,0.5834581644294895,0.3989773065331472,False,False,0.02187757896137965,-0.10883416684097436,0.026989716264660846,-0.2652397873642237,-0.015012456625316362,0.08131779817196771,True,False
2025-03-20,0.3201,DOWN,0.0569,0.5174,UP,0.0024,DOWN,0.4135,0.7094,True,0.002,0.4209520257073451,0.4656689875891442,False,False,-0.018704239660195188,-0.14014633381631458,-0.040054508622631824,-0.31300595489328387,0.01781170812777222,0.11747245405963147,False,False
2025-03-21,0.387,DOWN,0.0156,0.4189,DOWN,0.0451,DOWN,0.4893,0.6262,True,0.0004,0.4654982512375809,0.3607956102193906,False,False,-0.020497404004116482,-0.1475813088296387,-0.055453738983377465,-0.3185151278379179,0.02736840499074833,0.12336843390213814,False,False
2025-03-24,0.3714,DOWN,0.0159,0.4442,DOWN,0.0247,DOWN,0.4734,0.6612,True,0.0006,0.469071070403327,0.3892671381825275,False,False,-0.05471956224350205,-0.10889189546639877,-0.11920682106790836,-0.2570900163270242,0.06339211789368493,0.0755667996419116,False,False
2025-03-25,0.2912,DOWN,0.1014,0.5915,UP,0.0246,DOWN,0.3599,0.8096,False,0.0152,0.3786043641237798,0.5671014838699382,False,False,-0.045220639700684795,-0.1232060696018964,-0.09625362651833669,-0.27990901220765896,0.0495133354992463,0.08929330026616511,False,False
2025-03-26,0.2264,DOWN,0.2531,0.5319,UP,0.0042,DOWN,0.341,0.5008,False,0.0382,0.2686966628657657,0.4671500432622762,False,False,-0.046070460704607075,-0.10162601626016265,-0.09243286942280182,-0.24966061819204366,0.04826415534053963,0.06562231930516949,False,False
2025-03-27,0.4869,DOWN,0.0038,0.2191,DOWN,0.3225,UP,0.6233,0.4676,False,0.0407,0.5723444787602936,0.2129737972097777,False,False,-0.12486191217411946,-0.07651937073765536,-0.24871046000871888,-0.21307931920157508,0.13458331425984693,0.04291669527689623,False,False
2025-03-28,0.5249,UP,0.0111,0.4606,DOWN,0.0025,UP,0.5456,0.952,False,0.0012,0.6115182491081866,0.4840029930327038,False,False,-0.1448102532933483,-0.06361603845214914,-0.3095585279371418,-0.17054861380384434,0.14385247064578688,0.017213118150009477,False,False
2025-03-31,0.6951,UP,0.179,0.3237,DOWN,0.0912,UP,0.6882,0.9056,False,0.0513,0.7293031883056383,0.3706806461724752,False,False,-0.15369032157312768,-0.024023119516552116,-0.337957958809027,-0.1083770305819226,0.1677852354046978,-0.0169759299830613,False,False
2025-04-01,0.6938,UP,0.1913,0.4534,DOWN,0.0078,UP,0.6453,0.6652,False,0.0316,0.7467615273564072,0.4584297559502858,False,False,-0.08791831952180706,-0.015882036320417958,-0.23788068660272177,-0.09645847213829362,0.07379032177433875,-0.026209662843816872,False,False
2025-04-02,0.4196,DOWN,0.0071,0.5273,UP,0.0106,DOWN,0.4434,0.9834,False,0.0014,0.4780282530466686,0.5968139692933333,False,False,-0.06505680084228516,-0.02301138097589661,-0.20069969947038868,-0.12556253065813694,0.038772175912698215,-0.012116362747817577,False,False
2025-04-07,0.888,UP,0.5896,0.1198,DOWN,0.5711,UP,0.8826,0.9868,False,0.4415,0.8799328363821749,0.124454345444161,False,False,0.03345961651501961,0.0795454961428208,-0.003120482246349199,0.09048351109110575,-0.05141386860321984,-0.09695187051154908,True,True
2025-04-08,0.9073,UP,0.6498,0.1936,DOWN,0.3426,UP,0.8614,0.7854,False,0.3531,0.8988606598432388,0.2205159867050222,False,False,0.07895599415018362,0.11158242155638254,0.15952243007375655,0.2245252900586423,-0.08921532729241644,-0.12038698060627584,True,True
2025-04-09,0.8987,UP,0.6253,0.2046,DOWN,0.3181,UP,0.8523,0.7796,False,0.3277,0.8921405139674199,0.2308240301219461,False,False,0.11046518120647342,0.18057462179441486,0.25029536174419764,0.4104386286786237,-0.1230560986827881,-0.18018931499166357,True,True
2025-04-10,0.899,UP,0.6134,0.25,DOWN,0.2452,UP,0.8357,0.7088,False,0.285,0.8842994442223284,0.254804388707421,False,False,-0.0015547263386527232,0.0867537107182268,0.03691564378115264,0.2027032792844825,-0.02440854821685101,-0.09763419286740405,False,True
2025-04-11,0.8706,UP,0.5167,0.35,DOWN,0.0851,UP,0.7784,0.5624,False,0.1653,0.8486049756777188,0.3581984608393366,False,False,-0.022181762914494474,0.0738377008274056,-0.013741403964383392,0.16427312287795837,0.008164891035290722,-0.07853804838035916,False,True
2025-04-14,0.7879,UP,0.1432,0.3766,DOWN,0.0672,UP,0.7145,0.7112,False,0.044,0.624364216982608,0.3637877967361413,False,False,-0.031154495661591564,0.09254740035250886,-0.04444347110251423,0.1940531814184443,0.02013164766936093,-0.09330235596324099,False,True
2025-04-15,0.7322,UP,0.0453,0.4739,DOWN,0.0059,UP,0.6428,0.646,False,0.0071,0.5487113550547729,0.4438268146544617,False,False,-0.0568491612234272,0.10613841636015287,-0.09878800710042313,0.20424270629882812,0.04956727872148514,-0.09913455744297028,False,True
2025-04-16,0.8386,UP,0.1214,0.2412,DOWN,0.2764,UP,0.7971,0.882,False,0.1172,0.5896301070737129,0.2329969342826093,False,False,0.0030797658220056423,0.12411452503202614,0.018976252827553886,0.24952695225875532,-0.012336148351426601,-0.11449503313632148,True,True
2025-04-17,0.8747,UP,0.4715,0.2167,DOWN,0.2951,UP,0.8318,0.8118,False,0.2494,0.8145934469531405,0.2395492929533813,False,False,0.008408538268861676,0.13983180642484827,0.008264354782313132,0.2724097288917364,-0.009237866641529036,-0.11970741946884667,True,True
2025-04-18,0.8861,UP,0.4816,0.1481,DOWN,0.4802,UP,0.8657,0.9416,False,0.3459,0.8118840613452354,0.1588863117748358,False,False,0.030142985006176515,0.1215040633521427,0.048765046845479,0.22925989178987316,-0.0293096883894034,-0.10605476157480354,True,True
2025-04-21,0.8877,UP,0.4983,0.1327,DOWN,0.5339,UP,0.8751,0.9692,False,0.3834,0.8213345781972505,0.1365992886302809,False,False,0.0539091265065168,0.13997475469044196,0.09957424665408099,0.2748103736943768,-0.050094864353493196,-0.12144215243312895,True,True
2025-04-22,0.901,UP,0.548,0.1529,DOWN,0.4657,UP,0.8741,0.8962,False,0.3741,0.8416949788774394,0.1645231420410621,False,False,0.07598593353899519,0.17730047897628443,0.14962963600503687,0.34162737227562157,-0.06971516450810278,-0.1424288268719397,True,True
2025-04-23,0.8893,UP,0.5219,0.1172,DOWN,0.5815,UP,0.884,0.9922,False,0.4212,0.8350889790668343,0.1202170961756326,False,False,0.03530856484183986,0.11513662448426043,0.05710711513108335,0.21291098359966143,-0.028103091222407173,-0.09758001241637759,True,True
2025-04-24,0.8437,UP,0.3226,0.1402,DOWN,0.507,UP,0.8429,0.9524,False,0.2799,0.734593238750417,0.1477229066926084,False,False,0.07164920655236373,0.11704764003355983,0.13398500042133654,0.22793165856161668,-0.0617715682488843,-0.09945607959231051,True,True
2025-04-25,0.8549,UP,0.3624,0.1686,DOWN,0.4088,UP,0.8383,0.95,False,0.2552,0.7552858737167216,0.1915646833430794,False,False,0.03740571311156682,0.08989438248256043,0.05766900173567069,0.1690825993364049,-0.028208223665839194,-0.07707590497326944,True,True
2025-04-28,0.8609,UP,0.3834,0.1705,DOWN,0.406,UP,0.8405,0.9382,False,0.2628,0.7656246863967873,0.1920265258290954,False,False,0.023033241065506305,0.07119359611010867,0.04110728743901837,0.13255829912465544,-0.01757892616808332,-0.06392330553643932,True,True
2025-04-29,0.8889,UP,0.4982,0.1818,DOWN,0.3584,UP,0.8518,0.8554,False,0.2938,0.8202718021401373,0.2183896130234007,False,False,0.015196680604179003,0.0688319597240723,0.019303913305348752,0.11640896757848562,-0.01087834250940689,-0.058823493248354675,True,True
2025-04-30,0.8306,UP,0.2875,0.183,DOWN,0.318,UP,0.8097,0.9962,False,0.1795,0.7174317409926894,0.2492580609215801,False,False,0.023724791549201374,0.06613282024223999,0.04726964281149315,0.12712850575017098,-0.026104402750534605,-0.0646585834404908,True,True
2025-05-02,0.8805,UP,0.4979,0.2524,DOWN,0.211,UP,0.8142,0.7238,False,0.2138,0.827107894783369,0.2869458636848275,False,False,0.007204610951008661,0.013832817847172274,0.014456302410526867,0.021406750660776686,-0.004968899949492789,-0.01490677882771907,True,True
2025-05-05,0.8844,UP,0.4949,0.3468,DOWN,0.0976,UP,0.7827,0.5234,False,0.1628,0.8219315170803735,0.6592959752710371,False,False,0.02762430988253972,0.03024133201821111,0.06423145123837304,0.06280334030858081,-0.03107106909156243,-0.031479909208330215,True,True
2025-05-06,0.8672,UP,0.4738,0.2243,DOWN,0.1658,UP,0.8188,0.834,False,0.1964,0.8225967779633856,0.3496279942159257,False,False,0.04590646844161195,0.06023393597519178,0.0915590630743468,0.11988517747809224,-0.047580320009506516,-0.06262712102363577,True,True
2025-05-07,0.883,UP,0.5461,0.1986,DOWN,0.3738,UP,0.841,0.8422,False,0.3054,0.8564394563865695,0.1899225046125892,False,False,0.07367177777112954,0.06633394416259741,0.14031652963193886,0.12482116612808802,-0.06720976251760702,-0.06191440316301344,True,True
2025-05-08,0.8771,UP,0.5004,0.1913,DOWN,0.411,UP,0.8442,0.8678,False,0.3088,0.83175455754084,0.1671194934854175,False,False,0.05735801591192824,0.05417143982671102,0.10765383265708839,0.10288747275638932,-0.05278353346991782,-0.05278353346991782,True,True
2025-05-09,0.8873,UP,0.6149,0.256,DOWN,0.3051,UP,0.8254,0.6964,False,0.2948,0.896864336605911,0.1873905533268587,False,False,0.047210300429184615,0.05121600542627869,0.09701334976995257,0.09125807983643108,-0.048272984363948446,-0.04868914036045635,True,True
2025-05-12,0.8632,UP,0.5475,0.3766,DOWN,0.0939,UP,0.7626,0.516,False,0.1657,0.8769076923744009,0.3097377426307847,False,False,0.021222411232403315,0.06762873318974938,0.04130904614780606,0.1094416994651577,-0.021940946878652223,-0.05527431776877878,True,True
2025-05-13,0.7936,UP,0.3804,0.316,DOWN,0.1661,UP,0.7435,0.7916,False,0.1298,0.8239510664507355,0.2742970428652126,False,False,0.010902973898214707,0.05479445042510456,0.020183518327744565,0.10406378353003087,-0.011528627535615121,-0.0520921993757546,True,True
2025-05-14,0.7767,UP,0.3379,0.3858,DOWN,0.0736,UP,0.7066,0.6866,False,0.083,0.8053237151998623,0.3388482402218372,False,False,0.003827294862718489,0.03143794528092947,0.0040257429610741635,0.05183669375062694,-0.0008733824496437448,-0.025764199232146456,True,True
2025-05-15,0.7907,UP,0.371,0.3967,DOWN,0.0613,UP,0.7066,0.6424,False,0.0855,0.8190321569378022,0.3516701592335268,False,False,-0.004931473405393794,0.033698596693064964,-0.010883689345320802,0.03340916025621343,0.006530323481189537,-0.016543281328949555,False,True
2025-05-16,0.7943,UP,0.3532,0.5693,UP,0.019,UP,0.648,0.2788,True,0.0273,0.8000132061126962,0.5683840177189193,False,False,-0.01174860052723703,0.03087428358734634,-0.026980308839066658,0.02548109413950872,0.01355485153330549,-0.016615699788840588,False,True
2025-05-19,0.7765,UP,0.2909,0.4985,DOWN,0.0007,UP,0.6758,0.478,False,0.0533,0.7630172013660614,0.6122209507605015,False,False,0.0011083233672735116,0.0454419345354391,-0.002576285740505946,0.06388386587273165,0.0021569989819794078,-0.03192406218186861,True,True
2025-05-20,0.5825,UP,0.0056,0.5395,UP,0.0251,UP,0.5537,0.7526,True,0.0005,0.5170830300777918,0.6586277616835728,False,False,-0.0096792033764459,0.05243360380267914,-0.023123780407535155,0.0765681159945304,0.012095062257425848,-0.038876874011258056,False,True
2025-05-21,0.5399,UP,0.0074,0.5054,UP,0.0031,UP,0.5455,0.8884,False,0.0009,0.4535562366933181,0.6416314154210715,False,False,-0.023148147378621586,0.02614372349346472,-0.04335819203430635,0.028070679871729842,0.020979085104515294,-0.017045428494472437,False,True
2025-05-22,0.4592,DOWN,0.0189,0.4202,DOWN,0.0373,UP,0.5293,0.749,True,0.0009,0.3842518129099517,0.616694908492098,False,False,-0.01018725793688069,0.035903021996350315,-0.01765621780465132,0.0435001137624913,0.007352944209477075,-0.024221511806380325,False,True
2025-05-23,0.4724,DOWN,0.0118,0.4428,DOWN,0.0363,UP,0.5277,0.8086,True,0.0008,0.3926613858078607,0.6583444582028799,False,False,-0.027370815814061644,0.03157307858651559,-0.0567390892623556,0.029525726335712044,0.02631581545817996,-0.02113890270349794,False,True
2025-05-26,0.4391,DOWN,0.0324,0.3693,DOWN,0.0102,UP,0.5326,0.6066,True,0.0006,0.3668807964588242,0.5194647460501981,False,False,-0.019374481695280665,0.05153619226091766,-0.0384818415537348,0.08109547699374553,0.01980202328394043,-0.04347827157919115,False,True
2025-05-27,0.5043,UP,0.0018,0.4417,DOWN,0.0338,UP,0.5517,0.8874,False,0.0032,0.3932987091060049,0.6448432461702887,False,False,0.012566322042170563,0.0763473774697101,0.029457486001833733,0.12440816890530271,-0.016218568637034525,-0.05975243705912403,True,True
2025-05-28,0.4348,DOWN,0.0395,0.5126,UP,0.0088,DOWN,0.4754,0.885,True,0.0004,0.348739423435157,0.6741701032939752,False,False,0.012824018481723654,0.07588514160683246,0.02698442031498849,0.11448763724802258,-0.01412670869365562,-0.05522264048896053,True,True
2025-05-29,0.4235,DOWN,0.0509,0.6445,UP,0.1465,DOWN,0.4189,0.8594,False,0.013,0.3337418492818442,0.753456465981982,False,False,0.012239204162682649,0.07460363650686719,0.02474612589637193,0.10549561222390724,-0.013739870742534355,-0.0519536687100165,True,True
2025-06-02,0.5738,UP,0.0119,0.4899,DOWN,0.0062,UP,0.5747,0.8656,False,0.0028,0.4596894176916241,0.6537620551873476,False,False,0.04434339580675628,0.09971579962216492,0.0838323086569639,0.16222147857202418,-0.03909206680899224,-0.07314004251807849,True,True
2025-06-03,0.6107,UP,0.0122,0.5455,UP,0.0293,UP,0.5691,0.689,True,0.001,0.5275505146294205,0.6609231724880077,False,False,0.064916739464975,0.09827831928847086,0.11093247932713424,0.16868215390708619,-0.05487552195451617,-0.08020259922741513,True,True
