date,prob_up_h1,prob_up_h5,prob_up_h20,ensemble_prob_up,direction,prob_magnitude,ensemble_weight_h1,ensemble_weight_h5,ensemble_weight_h20,horizon_ensemble_method,h20_prob_up,h20_direction,prob_fwd_mdd_gt5_h20,actual_fwd_mdd_gt5_h20,forward_mdd_h20,prob_fwd_mdd_gt8_h20,actual_fwd_mdd_gt8_h20,forward_mdd_gt8_h20,prob_fwd_gain_gt5_h20,actual_fwd_gain_gt5_h20,forward_gain_h20,tail_reward_risk_score_h20,confidence,is_live
2025-02-21,0.09158332568347588,0.25174010056864954,0.6324096472141713,0.3252443578220989,DOWN,0.34951128435580225,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6324096472141713,UP,0.7001759688816075,1.0,-0.12654152418991405,0.482091127843074,1.0,-0.12654152418991405,0.22649225353383337,0.0,-0.01826475795497262,-0.4736837153477741,0.34951128435580225,False
2025-02-24,0.16460595673754683,0.30379471278439096,0.7623400169848367,0.4102468955022581,DOWN,0.17950620899548375,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7623400169848367,UP,0.6888736783198982,1.0,-0.11029120846206253,0.32441923884643903,1.0,-0.11029120846206253,0.29416044144898956,0.0,-0.01395359852662481,-0.39471323687090865,0.17950620899548375,False
2025-02-25,0.3191771353038537,0.2855256921729179,0.7670015035771584,0.4572347770179766,DOWN,0.0855304459640468,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7670015035771584,UP,0.347623910951652,1.0,-0.09342455541155104,0.35788665961105676,1.0,-0.09342455541155104,0.47483630604426014,0.0,0.004739374616428149,0.12721239509260812,0.0855304459640468,False
2025-02-26,0.6864470800642276,0.6768615475640211,0.7694963619394346,0.7109349965225611,UP,0.4218699930451222,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7694963619394346,UP,0.45055457964850604,1.0,-0.09770088891505269,0.3002016243111091,1.0,-0.09770088891505269,0.4795313821668285,0.0,-0.018867781244481074,0.028976802518322464,0.4218699930451222,False
2025-02-27,0.2357556777150986,0.21667650776694278,0.7331946873535153,0.3952089576118522,DOWN,0.20958208477629559,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7331946873535153,UP,0.46690033502592376,1.0,-0.08034911723780158,0.40947611924388155,1.0,-0.08034911723780158,0.5371810515695549,0.0,-0.019230860385565207,0.0702807165436311,0.20958208477629559,False
2025-03-03,0.23760521210163524,0.1806286012129582,0.7311742264549865,0.3831360132565267,DOWN,0.23372797348694663,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7311742264549865,UP,0.45575999315158305,1.0,-0.10368493003357038,0.24715393490443271,1.0,-0.10368493003357038,0.46883795483471985,0.0,0.0,0.013077961683136796,0.23372797348694663,False
2025-03-04,0.7570636120826111,0.699405908122755,0.7645588992735638,0.7403428064929766,UP,0.48068561298595314,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7645588992735638,UP,0.420899505736441,1.0,-0.08575859731307756,0.3241003123800337,1.0,-0.08575859731307756,0.582396679772032,0.0,0.020000034944368528,0.161497174035591,0.48068561298595314,False
2025-03-05,0.733545484259956,0.6825928421669679,0.7846235512899824,0.7335872925723022,UP,0.4671745851446043,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7846235512899824,UP,0.402762516899515,1.0,-0.10368493003357038,0.35570780602549645,1.0,-0.10368493003357038,0.5893235135647831,0.0,-0.014705999309188034,0.1865609966652681,0.4671745851446043,False
2025-03-06,0.1988987391510273,0.21933003187029104,0.7657168340443066,0.3946485350218749,DOWN,0.21070292995625017,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7657168340443066,UP,0.4125987912196393,1.0,-0.15228611815593562,0.3473391560243826,1.0,-0.15228611815593562,0.5224547759301914,0.0,0.0,0.10985598471055208,0.21070292995625017,False
2025-03-07,0.7317721461134109,0.5876989250370435,0.7797687221058854,0.6997465977521132,UP,0.39949319550422646,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7797687221058854,UP,0.41631145318022894,1.0,-0.1842753681049285,0.2599876957637025,1.0,-0.1842753681049285,0.6368933034351204,0.0,-0.006965155842086679,0.22058185025489147,0.39949319550422646,False
2025-03-10,0.211483626977241,0.2534454840277563,0.7650648269054672,0.40999797930348814,DOWN,0.18000404139302373,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7650648269054672,UP,0.5359716865975986,1.0,-0.20976070158852833,0.343347305545906,1.0,-0.20976070158852833,0.531287503474831,0.0,-0.003392520173921554,-0.004684183122767638,0.18000404139302373,False
2025-03-11,0.3163076921290839,0.30027715813424827,0.6233454997746083,0.4133101166793135,DOWN,0.173379766641373,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6233454997746083,UP,0.5178175592188535,1.0,-0.1877870406233434,0.3626422088291822,1.0,-0.1877870406233434,0.6562330289407392,0.0,0.024319484178541018,0.13841546972188568,0.173379766641373,False
2025-03-12,0.8381532175695325,0.8178714149063924,0.4647167758443951,0.70691380277344,UP,0.4138276055468799,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.4647167758443951,DOWN,0.5021407373388996,1.0,-0.2017623638885615,0.20503150654531832,1.0,-0.2017623638885615,0.6449525927412126,0.0,0.006694554961401922,0.142811855402313,0.4138276055468799,False
2025-03-13,0.26100959122610773,0.3758783570343717,0.5216539391714163,0.3861806291439652,DOWN,0.22763874171206955,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.5216539391714163,UP,0.33119288499312416,1.0,-0.18273700288012995,0.2130649406914632,1.0,-0.18273700288012995,0.680853546167179,0.0,0.030688321312315026,0.3496606611740548,0.22763874171206955,False
2025-03-14,0.9271955920442834,0.8704417372823571,0.6882028899081257,0.8286134064115886,UP,0.6572268128231773,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6882028899081257,UP,0.3663943726114148,1.0,-0.17762377372778615,0.16798052399931668,1.0,-0.17762377372778615,0.7822118531317791,0.0,0.03713685206690309,0.4158174805203643,0.6572268128231773,False
2025-03-17,0.8413412578255361,0.7790542618813588,0.4968401162122147,0.7057452119730365,UP,0.41149042394607305,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.4968401162122147,DOWN,0.304235538505603,1.0,-0.1869497323462107,0.12775417261884112,1.0,-0.1869497323462107,0.6893891048410155,0.0,0.02537545253342799,0.3851535663354125,0.41149042394607305,False
2025-03-18,0.2658767885133071,0.21845135990837772,0.41895053189623555,0.3010928934393068,DOWN,0.39781421312138643,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.41895053189623555,DOWN,0.4246992159628237,1.0,-0.19155501687492138,0.22240685766663915,1.0,-0.19155501687492138,0.5946751056866394,0.0,0.019567514333864278,0.16997588972381572,0.39781421312138643,False
2025-03-19,0.8608193855878162,0.7940504705765646,0.7767594218559333,0.8105430926734379,UP,0.6210861853468759,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7767594218559333,UP,0.3481206913847191,1.0,-0.1754200904200366,0.19752899509162095,1.0,-0.1754200904200366,0.7397009215036144,0.0,0.0399160194306194,0.3915802301188953,0.6210861853468759,False
2025-03-20,0.4349508814572598,0.2970232204067894,0.29460301211133866,0.34219237132512925,DOWN,0.3156152573497415,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.29460301211133866,DOWN,0.3840084317650702,1.0,-0.2030456920010023,0.2629047466424122,1.0,-0.2030456920010023,0.6114739107764143,0.0,0.005076090277981837,0.22746547901134412,0.3156152573497415,False
2025-03-21,0.2025260454052565,0.3318125218281606,0.339845800956731,0.29139478939671604,DOWN,0.4172104212065679,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.339845800956731,DOWN,0.23354766514011177,1.0,-0.19238679360605127,0.19276473588477153,1.0,-0.19238679360605127,0.6355502111303747,0.0,0.018518522068539767,0.4020025459902629,0.4172104212065679,False
2025-03-24,0.9169997783138972,0.8638604298945566,0.2968775969296086,0.692579268379354,UP,0.38515853675870804,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.2968775969296086,DOWN,0.20680741657026253,1.0,-0.19238679360605127,0.1420309777406036,1.0,-0.19238679360605127,0.6835351750096622,0.0,0.018518522068539767,0.4767277584393997,0.38515853675870804,False
2025-03-25,0.3043453797522659,0.25897259199699385,0.2319646294456718,0.2650942003983105,DOWN,0.469811599203379,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.2319646294456718,DOWN,0.5390257755915004,1.0,-0.20707067284967684,0.30915411830631134,1.0,-0.20707067284967684,0.39308151002244474,0.0,-0.010100970176474822,-0.1459442655690557,0.469811599203379,False
2025-03-26,0.1581829371937307,0.2993555445089601,0.2586203223488308,0.23871960135050718,DOWN,0.5225607972989856,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.2586203223488308,DOWN,0.5371223682846439,1.0,-0.19897958957320816,0.31689509847190733,1.0,-0.19897958957320816,0.3497318498652572,0.0,-0.022449067416665303,-0.1873905184193867,0.5225607972989856,False
2025-03-27,0.2830952470268274,0.5547721495896087,0.33157274946708926,0.38981338202784177,DOWN,0.22037323594431646,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.33157274946708926,DOWN,0.5351576259908899,1.0,-0.1805844752150486,0.337086873668216,1.0,-0.1805844752150486,0.44975879660163454,0.0,-0.006263049505587315,-0.08539882938925536,0.22037323594431646,False
2025-03-28,0.15268567013542325,0.4218388646015264,0.6203064972590895,0.3982770106653464,DOWN,0.20344597866930725,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6203064972590895,UP,0.5815975598122872,1.0,-0.1754200904200366,0.4799183888206627,1.0,-0.1754200904200366,0.5006529785775403,0.0,-0.008403211121553622,-0.0809445812347469,0.20344597866930725,False
2025-03-31,0.508595773191495,0.5465335991926583,0.4904380111044645,0.5151891278295393,UP,0.03037825565907859,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.4904380111044645,DOWN,0.5822416723339173,1.0,-0.13736266436423084,0.23720989347572602,1.0,-0.13736266436423084,0.6295518149025428,0.0,0.03736266436423086,0.047310142568625424,0.03037825565907859,False
2025-04-01,0.3810589662416799,0.29809329069715135,0.5902029519798021,0.4231184029728777,DOWN,0.15376319405424455,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.5902029519798021,UP,0.6309525974482864,1.0,-0.16843225106385107,0.4287212291757116,1.0,-0.16843225106385107,0.6238363463989883,0.0,0.00635580116953216,-0.007116251049298028,0.15376319405424455,False
2025-04-02,0.5932861039008668,0.37711327080322204,0.5612611434205184,0.5105535060415356,UP,0.021107012083071197,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.5612611434205184,UP,0.5285140037603985,1.0,-0.16666662270971655,0.3517625404888626,1.0,-0.16666662270971655,0.584715877119531,0.0,0.008492548703531444,0.056201873359132515,0.021107012083071197,False
2025-04-07,0.8237516737088649,0.7883477966568523,0.9194142840928466,0.8438379181528546,UP,0.6876758363057092,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.9194142840928466,UP,0.209732305936162,1.0,-0.07429242890486798,0.07532367979232397,0.0,-0.07429242890486798,0.8888104587370088,1.0,0.12028296618039525,0.6790781528008468,0.6876758363057092,False
2025-04-08,0.18077426347527653,0.25524197744488164,0.9184800831021916,0.4514987746741166,DOWN,0.09700245065176683,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.9184800831021916,UP,0.31898389018127127,0.0,-0.037990115950750414,0.08699479181308792,0.0,-0.037990115950750414,0.749813540945991,1.0,0.1642156984009342,0.4308296507647197,0.09700245065176683,False
2025-04-09,0.6724424456191483,0.7722673591736774,0.8577887034695302,0.7674995027541186,UP,0.5349990055082372,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.8577887034695302,UP,0.33664584935384273,0.0,0.039490359278684384,0.06809658133767388,0.0,0.039490359278684384,0.794932270523002,1.0,0.21019099460867152,0.45828642116915924,0.5349990055082372,False
2025-04-10,0.15887852950280257,0.18416289960001822,0.8500199556301944,0.3976871282443384,DOWN,0.20462574351132323,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.8500199556301944,UP,0.35535039677321634,1.0,-0.05446113697277477,0.14524311946634738,0.0,-0.05446113697277477,0.8940142540830386,1.0,0.1008111877844664,0.5386638573098222,0.20462574351132323,False
2025-04-11,0.7137901904576901,0.5182677017194648,0.8513195389706862,0.7137901904576901,UP,0.4275803809153802,1.0,0.0,0.0,expanding_prior_auc_min60,0.8513195389706862,UP,0.31192312422430324,1.0,-0.08211480631027102,0.07294838033399866,1.0,-0.08211480631027102,0.8132322829154325,1.0,0.0764904269852833,0.5013091586911292,0.4275803809153802,False
2025-04-14,0.3200039495124522,0.5408231158362534,0.8670603648706713,0.3200039495124522,DOWN,0.3599921009750956,1.0,0.0,0.0,expanding_prior_auc_min60,0.8670603648706713,UP,0.3172891399746265,1.0,-0.05664739975705557,0.08648911852933863,0.0,-0.05664739975705557,0.8927718785594734,1.0,0.12023128908112146,0.5754827385848469,0.3599921009750956,False
2025-04-15,0.5599288428227909,0.5189551820676159,0.8753801739186938,0.5599288428227909,UP,0.11985768564558175,1.0,0.0,0.0,expanding_prior_auc_min60,0.8753801739186938,UP,0.2650484504682638,1.0,-0.06955530596197135,0.07357615277211713,0.0,-0.06955530596197135,0.9002101814640671,1.0,0.1391106119239427,0.6351617309958033,0.11985768564558175,False
2025-04-16,0.15600104530177297,0.5157657845651393,0.9297763949672513,0.15600104530177297,DOWN,0.6879979093964541,1.0,0.0,0.0,expanding_prior_auc_min60,0.9297763949672513,UP,0.20078079972814813,0.0,-0.045614079694078935,0.0693552217777616,0.0,-0.045614079694078935,0.899250563580382,1.0,0.16842101057415415,0.6984697638522339,0.6879979093964541,False
2025-04-17,0.5150559659709111,0.8082161309211795,0.9241450781478215,0.6324504340260588,UP,0.26490086805211766,0.5995551848762859,0.4004448151237141,0.0,expanding_prior_auc_min60,0.9241450781478215,UP,0.1966672582045071,0.0,-0.03659976014967692,0.05829515888199334,0.0,-0.03659976014967692,0.9427926520388499,1.0,0.1794569239584718,0.7461253938343428,0.26490086805211766,False
2025-04-18,0.5630146754936431,0.8131113637065474,0.9088349233803085,0.6643662368283995,UP,0.3287324736567989,0.594750486066105,0.40524951393389497,0.0,expanding_prior_auc_min60,0.9088349233803085,UP,0.20108123036320985,0.0,-0.039999962002575384,0.05302629727572483,0.0,-0.039999962002575384,0.9315696924588984,1.0,0.17529417679237147,0.7304884620956886,0.3287324736567989,False
2025-04-21,0.43408437454316245,0.729736758500214,0.9046454030168016,0.5534673147418566,UP,0.10693462948371324,0.5962050479659365,0.4037949520340635,0.0,expanding_prior_auc_min60,0.9046454030168016,UP,0.20531637493003785,0.0,-0.02275455667242432,0.0608432539012127,0.0,-0.02275455667242432,0.9065875911657342,1.0,0.19640711810353095,0.7012712162356963,0.10693462948371324,False
2025-04-22,0.8846398325826006,0.8641926395902999,0.8918182554586248,0.8763640986477764,UP,0.7527281972955528,0.5952630789986508,0.40473692100134917,0.0,expanding_prior_auc_min60,0.8918182554586248,UP,0.27738290032063356,0.0,0.058823618960744506,0.05482329051327399,0.0,0.058823618960744506,0.9420103984733412,1.0,0.22426471903485945,0.6646274981527076,0.7527281972955528,False
