date,prob_up_h1,prob_up_h5,prob_up_h20,ensemble_prob_up,direction,prob_magnitude,ensemble_weight_h1,ensemble_weight_h5,ensemble_weight_h20,horizon_ensemble_method,h20_prob_up,h20_direction,actual_up_h1,actual_up_h5,actual_up_h20,prob_fwd_mdd_gt5_h20,actual_fwd_mdd_gt5_h20,forward_mdd_h20,prob_fwd_gain_gt5_h20,actual_fwd_gain_gt5_h20,forward_gain_h20,tail_reward_risk_score_h20,confidence,is_live
2025-01-20,0.39920303562937,0.2193778875631931,0.6012778943586534,0.4066196058504054,DOWN,0.186760788299189,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6012778943586534,UP,1.0,0.0,0.0,0.1020366190473182,0.0,-0.0282400706875126,0.1687423799026015,0.0,0.0151285928080242,0.0667057608552832,0.186760788299189,False
2025-01-21,0.5125551947493859,0.2758769594994743,0.6115564727267597,0.46666287565854,DOWN,0.06667424868292,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6115564727267597,UP,1.0,0.0,0.0,0.1106571527068542,0.0,-0.0312028034396858,0.2031375603015242,0.0,0.0130850837616915,0.09248040759467,0.06667424868292,False
2025-01-22,0.4079175398291156,0.2162743217262819,0.7288046670187298,0.4509988428580424,DOWN,0.0980023142839151,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7288046670187298,UP,0.0,0.0,0.0,0.1080442535666261,1.0,-0.0658221549882102,0.2212088065906984,0.0,-0.0136612019786851,0.1131645530240723,0.0980023142839151,False
2025-02-03,0.6745055977607194,0.5087194663648733,0.7420074922064523,0.6417441854440149,UP,0.2834883708880298,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7420074922064523,UP,1.0,1.0,0.0,0.0872853701479424,0.0,-0.0306175090291728,0.256984243754654,0.0,0.0303581016925853,0.1696988736067116,0.2834883708880298,False
2025-02-04,0.4412935249035369,0.4137355261708729,0.7475672344004826,0.5341987618249642,UP,0.0683975236499283,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7475672344004826,UP,1.0,1.0,0.0,0.0907645257141292,0.0,-0.0363683406230749,0.2547298340336527,0.0,0.0242455341772462,0.1639653083195235,0.0683975236499283,False
2025-02-05,0.557881339449404,0.359766372645268,0.7198925719988437,0.5458467613645053,UP,0.0916935227290105,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7198925719988437,UP,1.0,1.0,0.0,0.0933673805998349,1.0,-0.0508130073421291,0.1241076956359102,0.0,0.0088922762848726,0.0307403150360753,0.0916935227290105,False
2025-02-06,0.4253835231308222,0.2875674739048384,0.7092586465666777,0.4740698812007794,DOWN,0.0518602375984411,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7092586465666777,UP,1.0,0.0,0.0,0.1122440138946018,1.0,-0.0571717082818981,0.1703075129845563,0.0,0.0045535501293503,0.0580634990899544,0.0518602375984411,False
2025-02-07,0.4171620056169271,0.3541495577179808,0.7127372872334294,0.4946829501894457,DOWN,0.0106340996211085,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7127372872334294,UP,0.0,0.0,0.0,0.1028907457318644,1.0,-0.0669856602736529,0.2234211252400007,0.0,-0.0030219395330818,0.1205303795081362,0.0106340996211085,False
2025-02-10,0.6432663738650575,0.6101302367779753,0.7209817998696577,0.6581261368375635,UP,0.316252273675127,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7209817998696577,UP,1.0,1.0,0.0,0.1192650462886717,1.0,-0.0728476965330834,0.2298552049034028,0.0,0.0084054705595155,0.1105901586147311,0.316252273675127,False
2025-02-11,0.7397325141006186,0.6639286139721186,0.7055538858072162,0.7030716712933178,UP,0.4061433425866356,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7055538858072162,UP,0.0,1.0,0.0,0.1039570303593783,1.0,-0.0784810126582278,0.1825649120389226,0.0,0.0022784655607199,0.0786078816795443,0.4061433425866356,False
2025-02-12,0.6547262029195674,0.4807062942861799,0.695479165552773,0.6103038875861734,UP,0.2206077751723467,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.695479165552773,UP,0.0,1.0,0.0,0.0933981217810652,1.0,-0.0816429568655228,0.1218248743443413,0.0,0.0038032454949623,0.0284267525632761,0.2206077751723467,False
2025-02-13,0.6058431307013687,0.3504729516540503,0.7239106360331266,0.5600755727961818,UP,0.1201511455923636,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7239106360331266,UP,0.0,1.0,0.0,0.0917859508660011,1.0,-0.0807232269458627,0.2156352697617568,0.0,0.0081486671504509,0.1238493188957557,0.1201511455923636,False
2025-02-14,0.7910891207551936,0.6240167119404174,0.7808155396680506,0.7319737907878872,UP,0.4639475815757743,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7808155396680506,UP,1.0,1.0,0.0,0.0931706339458634,1.0,-0.0695876288659793,0.2635710093502045,0.0,0.0203608090115576,0.170400375404341,0.4639475815757743,False
2025-02-17,0.5134636018267215,0.4770048114361684,0.7339071526434856,0.5747918553021252,UP,0.1495837106042503,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7339071526434856,UP,1.0,0.0,0.0,0.1264323201558453,1.0,-0.0835237227882018,0.2136498406589549,0.0,0.0050774308986802,0.0872175205031096,0.1495837106042503,False
2025-02-18,0.5259786286365662,0.4173905002575894,0.6422723314602746,0.5285471534514767,UP,0.0570943069029534,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6422723314602746,UP,0.0,0.0,0.0,0.1041236644433455,1.0,-0.0867695139189651,0.1691225014203161,0.0,0.0015178500431167,0.0649988369769705,0.0570943069029534,False
2025-02-19,0.3940605974401791,0.2999450527793248,0.6979989781027344,0.4640015427740794,DOWN,0.071996914451841,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6979989781027344,UP,0.0,0.0,0.0,0.1132582034189395,1.0,-0.0851495326502892,0.2213654686579843,0.0,0.0032944444319844,0.1081072652390448,0.071996914451841,False
2025-02-20,0.6018727781120612,0.5516240190704664,0.7581271750420008,0.6372079907415095,UP,0.2744159814830189,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7581271750420008,UP,1.0,0.0,0.0,0.0905501463780082,1.0,-0.0816586252991883,0.2257389938939737,0.0,0.007122838335015,0.1351888475159655,0.2744159814830189,False
2025-02-21,0.6537950495195372,0.4128155314345157,0.687249361218987,0.5846199807243466,UP,0.1692399614486932,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.687249361218987,UP,0.0,0.0,0.0,0.0996055758041086,1.0,-0.0881535600771179,0.1463587393945278,0.0,-0.0088406164535459,0.0467531635904191,0.1692399614486932,False
2025-02-24,0.3735145443902476,0.2115166824534021,0.7914154715639413,0.4588155661358636,DOWN,0.0823688677282726,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7914154715639413,UP,0.0,0.0,0.0,0.0837083535138824,1.0,-0.0800203730501782,0.2376508852693801,0.0,-0.0076452600577547,0.1539425317554976,0.0823688677282726,False
2025-02-25,0.3945655350324634,0.3993456326059897,0.7579644055436294,0.5172918577273609,UP,0.0345837154547217,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7579644055436294,UP,1.0,0.0,0.0,0.0959771999856855,1.0,-0.0679059866302588,0.2667342441911393,0.0,0.0054221692995202,0.1707570442054537,0.0345837154547217,False
2025-02-26,0.4329476683910397,0.4720237310161783,0.7739385125516736,0.5596366373196304,UP,0.1192732746392608,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7739385125516736,UP,0.0,0.0,0.0,0.08447720373704,1.0,-0.0729327024695178,0.2375929449654212,0.0,-0.0112994195312032,0.1531157412283811,0.1192732746392608,False
2025-02-27,0.5988073363242943,0.5746135658068751,0.7197597303497603,0.6310602108269765,UP,0.262120421653953,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7197597303497603,UP,0.0,0.0,0.0,0.0880484683328029,1.0,-0.0690909249441964,0.2573071406985688,0.0,-0.0168831168831168,0.1692586723657658,0.262120421653953,False
2025-03-03,0.4365472868802594,0.5670402377139172,0.7565907867273112,0.5867261037738292,UP,0.1734522075476583,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7565907867273112,UP,0.0,0.0,0.0,0.0902400934751903,1.0,-0.0813613549772011,0.2692616457352086,0.0,0.0063812652420531,0.1790215522600182,0.1734522075476583,False
2025-03-04,0.5266197717322635,0.711496058926449,0.7251432252421987,0.6544196853003037,UP,0.3088393706006074,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7251432252421987,UP,1.0,0.0,0.0,0.1781680430078567,1.0,-0.0752141478705699,0.2772273361462821,0.0,0.0131156151403453,0.0990592931384253,0.3088393706006074,False
2025-03-05,0.4566637412479833,0.6035581092520393,0.736215898887793,0.5988125831292719,UP,0.1976251662585437,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.736215898887793,UP,0.0,0.0,0.0,0.2955976881232471,1.0,-0.0871862615587847,0.2346383241136035,0.0,-0.0060765859787813,-0.0609593640096436,0.1976251662585437,False
2025-03-06,0.4497023841445934,0.5724183286490856,0.7216762682281639,0.5812656603406142,UP,0.1625313206812284,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.7216762682281639,UP,0.0,0.0,0.0,0.2425909775967737,1.0,-0.1578947966151934,0.2525360472333896,0.0,-0.0093035616332566,0.0099450696366158,0.1625313206812284,False
2025-03-07,0.4475003565160501,0.5670781523825926,0.2920524219500369,0.4355436436162265,DOWN,0.1289127127675469,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.2920524219500369,DOWN,0.0,0.0,0.0,0.1510793356785175,1.0,-0.1776227798196523,0.3020266979424686,0.0,-0.0059029035014068,0.1509473622639511,0.1289127127675469,False
2025-03-10,0.5734567784447706,0.5646777463846131,0.3744997701458317,0.5042114316584051,UP,0.0084228633168101,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.3744997701458317,DOWN,0.0,0.0,0.0,0.1209446946212191,1.0,-0.2107962377962634,0.2652779816651552,0.0,-0.0032388993442139,0.144333287043936,0.0084228633168101,False
2025-03-11,0.6350071362088264,0.6957617708024763,0.3948314007773411,0.5752001025962146,UP,0.1504002051924291,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.3948314007773411,DOWN,1.0,1.0,0.0,0.10840388353779,1.0,-0.1967033134711967,0.3171408255116559,0.0,0.0145604060246393,0.2087369419738658,0.1504002051924291,False
2025-03-12,0.7735489825068468,0.7428777042655393,0.3221686646732193,0.6128651171485351,UP,0.2257302342970701,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.3221686646732193,DOWN,0.0,0.0,0.0,0.114457414490947,1.0,-0.200218848427222,0.2720613891211652,0.0,0.0101202998569029,0.1576039746302181,0.2257302342970701,False
2025-03-13,0.4558482748288264,0.5661633932056668,0.3522420080710074,0.4580845587018335,DOWN,0.0838308825963329,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.3522420080710074,DOWN,0.0,1.0,0.0,0.1078484964556252,1.0,-0.1927112533354903,0.2969093131191497,0.0,0.0196023615313387,0.1890608166635244,0.0838308825963329,False
2025-03-14,0.6672376140169647,0.7228831700988558,0.3241584810714845,0.5714264217291016,UP,0.1428528434582032,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.3241584810714845,DOWN,1.0,1.0,0.0,0.0934795968692158,1.0,-0.1900277177382704,0.548238221360142,0.0,0.0229916559362015,0.4547586244909261,0.1428528434582032,False
2025-03-17,0.6347675828375519,0.65748228699223,0.1841000307546709,0.4921166335281509,DOWN,0.0157667329436981,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1841000307546709,DOWN,1.0,1.0,0.0,0.1180363504776215,1.0,-0.1969239522249459,0.3026503626029748,0.0,0.0142817401875428,0.1846140121253532,0.0157667329436981,False
2025-03-18,0.3403685956240632,0.530437283767583,0.1133508668890596,0.3280522487602353,DOWN,0.3438955024795294,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1133508668890596,DOWN,0.0,1.0,0.0,0.117722554549904,1.0,-0.200218848427222,0.2977843398659917,0.0,0.0101202998569029,0.1800617853160876,0.3438955024795294,False
2025-03-19,0.8188341027350563,0.7753027460172183,0.3980994540718515,0.664078767608042,UP,0.3281575352160839,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.3980994540718515,DOWN,1.0,1.0,0.0,0.1235506346291746,1.0,-0.1902520383434642,0.4070363110770087,0.0,0.0227083399358969,0.2834856764478341,0.3281575352160839,False
2025-03-20,0.665721413346202,0.6993761184757968,0.0882152544405659,0.4844375954208549,DOWN,0.03112480915829,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.0882152544405659,DOWN,0.0,0.0,0.0,0.0869282019243997,1.0,-0.2073732753204283,0.2763787306287078,0.0,0.0010842881623809,0.1894505287043081,0.03112480915829,False
2025-03-21,0.8228146722511928,0.7194033419025441,0.1590351341494092,0.5670843827677153,UP,0.1341687655354306,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1590351341494092,DOWN,0.0,0.0,0.0,0.0857024593868918,1.0,-0.2008745592403417,0.3027157274523238,0.0,0.0092921398010361,0.217013268065432,0.1341687655354306,False
2025-03-24,0.7930368614666568,0.7518730180967491,0.1082560565432744,0.5510553120355601,UP,0.1021106240711202,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1082560565432744,DOWN,1.0,0.0,0.0,0.0958032095294408,1.0,-0.2000000166990851,0.300496378739322,0.0,0.010396683428095,0.2046931692098812,0.1021106240711202,False
2025-03-25,0.8107736944676158,0.6998214999817511,0.0739775196563212,0.528190904701896,UP,0.056381809403792,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.0739775196563212,DOWN,0.0,0.0,0.0,0.0932150846174505,1.0,-0.2082317802284761,0.2521178147572586,0.0,-0.0008123146571478,0.158902730139808,0.056381809403792,False
2025-03-26,0.6565924846964971,0.5844016199926143,0.1239539329275333,0.4549826792055482,DOWN,0.0900346415889035,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1239539329275333,DOWN,0.0,0.0,0.0,0.0871036103489535,1.0,-0.2075880924214516,0.2312543725064309,0.0,-0.018970189701897,0.1441507621574773,0.0900346415889035,False
2025-03-27,0.6912618582955511,0.6926959279644457,0.1440923607088307,0.5093500489896091,UP,0.0187000979792182,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1440923607088307,DOWN,0.0,0.0,0.0,0.1266884478995059,1.0,-0.1922652102307062,0.3351787217396834,0.0,-0.0099447682417558,0.2084902738401775,0.0187000979792182,False
2025-03-28,0.599984387011155,0.6513891171867137,0.4700881977123947,0.5738205673034211,UP,0.1476411346068422,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.4700881977123947,DOWN,0.0,0.0,0.0,0.118505533474707,1.0,-0.1841517888503719,0.2798507853423408,0.0,-0.0161830019300835,0.1613452518676338,0.1476411346068422,False
2025-03-31,0.758740464177738,0.5903771476386152,0.6135532414673136,0.6542236177612222,UP,0.3084472355224443,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.6135532414673136,UP,1.0,0.0,0.0,0.0890826934048168,1.0,-0.1536903215731276,0.3870345000353032,0.0,0.0205499453068469,0.2979518066304863,0.3084472355224443,False
2025-04-01,0.7924033124927575,0.5527182542559572,0.161844274098991,0.5023219469492353,UP,0.0046438938984705,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.161844274098991,DOWN,0.0,0.0,0.0,0.1325815050399759,1.0,-0.1707317389817567,0.2665801592817879,0.0,-0.0017016622039974,0.1339986542418119,0.0046438938984705,False
2025-04-02,0.7581446284502336,0.5655111751533213,0.1582897077170671,0.4939818371068739,DOWN,0.0120363257862521,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.1582897077170671,DOWN,0.0,0.0,0.0,0.150861543432845,1.0,-0.1693181991577148,0.26105154300916,0.0,-0.0142045454545454,0.1101899995763149,0.0120363257862521,False
2025-04-07,0.7114712751591092,0.6513233159717103,0.9690071712308138,0.7772672541205444,UP,0.5545345082410889,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.9690071712308138,UP,0.0,1.0,1.0,0.0600444505916919,1.0,-0.0770201857218187,0.9561526042591796,1.0,0.0953283250337977,0.8961081536674875,0.5545345082410889,False
2025-04-08,0.6028675066725868,0.501237425091307,0.9832907668448472,0.6957985662029136,UP,0.3915971324058271,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.9832907668448472,UP,0.0,1.0,1.0,0.0792737428241105,0.0,-0.0460032825563315,0.9715919935087418,1.0,0.132137030995106,0.8923182506846312,0.3915971324058271,False
2025-04-09,0.6757413347756969,0.6124661832461334,0.972926226613504,0.753711248211778,UP,0.5074224964235561,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.972926226613504,UP,1.0,1.0,1.0,0.0828877020694035,0.0,0.0666894678763345,0.969001992426882,1.0,0.1867305309275935,0.8861142903574785,0.5074224964235561,False
2025-04-10,0.5756165207326497,0.5624762864114652,0.9696974714379624,0.702596759527359,UP,0.405193519054718,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.9696974714379624,UP,1.0,0.0,1.0,0.0902393535311067,0.0,-0.030161728927048,0.9722897957361882,1.0,0.0867537107182268,0.8820504422050816,0.405193519054718,False
2025-04-11,0.6483428155270704,0.5527147598148726,0.965450768809066,0.6483428155270704,UP,0.2966856310541408,1.0,0.0,0.0,expanding_prior_auc_min60,0.965450768809066,UP,0.0,0.0,1.0,0.083943335363072,1.0,-0.052263785743052,0.965759257283424,1.0,0.0738377008274056,0.8818159219203519,0.2966856310541408,False
2025-04-14,0.5533749739731727,0.526936357701373,0.9677847625616248,0.5533749739731727,UP,0.1067499479463454,1.0,0.0,0.0,expanding_prior_auc_min60,0.9677847625616248,UP,1.0,0.0,1.0,0.0317789468910755,0.0,-0.0473427009436679,0.9681123753578592,1.0,0.0925474003525088,0.9363334284667836,0.1067499479463454,False
2025-04-15,0.5482092500280203,0.5617380538876916,0.9674613256817528,0.6924695431991549,UP,0.3849390863983097,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.9674613256817528,UP,0.0,0.0,1.0,0.0297633599478024,1.0,-0.0568491612234272,0.959669944717248,1.0,0.1061384163601528,0.9299065847694457,0.3849390863983097,False
2025-04-16,0.7087875751646686,0.7495103251699334,0.9890115682161962,0.8157698228502661,UP,0.6315396457005322,0.3333333333333333,0.3333333333333333,0.3333333333333333,expanding_prior_auc_min60,0.9890115682161962,UP,0.0,1.0,1.0,0.0082784401692941,0.0,-0.0394210589138674,0.9786225290616486,1.0,0.1265783000948328,0.9703440888923544,0.6315396457005322,False
2025-04-17,0.8028295358049475,0.8701694191421772,0.9772802422017908,0.8697251279065217,UP,0.7394502558130434,0.0065977428774357,0.9934022571225642,0.0,expanding_prior_auc_min60,0.9772802422017908,UP,1.0,1.0,1.0,0.043750001045269,0.0,-0.0286515479045658,0.974468071577359,1.0,0.1398318064248482,0.93071807053209,0.7394502558130434,False
2025-04-18,0.8686670794214283,0.9270538155174362,0.9708664610206436,0.9270538155174362,UP,0.8541076310348723,0.0,1.0,0.0,expanding_prior_auc_min60,0.9708664610206436,UP,0.0,1.0,1.0,0.0616331766175642,0.0,-0.0307644321691322,0.971876331188286,1.0,0.1373524359344211,0.9102431545707218,0.8541076310348723,False
2025-04-21,0.7050195909297954,0.6323659731133612,0.971959114935434,0.6392711662960443,UP,0.2785423325920886,0.0950426611945141,0.904957338805486,0.0,expanding_prior_auc_min60,0.971959114935434,UP,0.0,1.0,1.0,0.0625064797219729,0.0,-0.0167087582174733,0.976630167503904,1.0,0.1538461094418803,0.914123687781931,0.2785423325920886,False
2025-04-22,0.7328362801545378,0.9218175296389028,0.9725340785467288,0.9218175296389028,UP,0.8436350592778057,0.0,1.0,0.0,expanding_prior_auc_min60,0.9725340785467288,UP,1.0,1.0,1.0,0.0800834407194942,0.0,0.0381532354259481,0.974376471886642,1.0,0.1773004789762844,0.8942930311671479,0.8436350592778057,False
2025-04-23,0.8284785939138876,0.5961539455590602,0.9346040063767554,0.5961539455590602,UP,0.1923078911181204,0.0,1.0,0.0,expanding_prior_auc_min60,0.9346040063767554,UP,0.0,1.0,1.0,0.0481670228772953,0.0,-0.005833663932609,0.961616476540564,1.0,0.1274178644292483,0.9134494536632686,0.1923078911181204,False
2025-04-24,0.6948305312057955,0.6894649221415943,0.9721984983272024,0.6894649221415943,UP,0.3789298442831885,0.0,1.0,0.0,expanding_prior_auc_min60,0.9721984983272024,UP,1.0,1.0,1.0,0.0009500979118688,0.0,0.023780149775529,0.9741157735015372,1.0,0.134033434373727,0.9731656755896684,0.3789298442831885,False
2025-04-25,0.5648387977776382,0.6181374461869432,0.9680027779740176,0.6181374461869432,UP,0.2362748923738864,0.0,1.0,0.0,expanding_prior_auc_min60,0.9680027779740176,UP,1.0,1.0,1.0,0.0008847345603107,0.0,0.0084464186816552,0.9423340321312008,1.0,0.1076923445159314,0.94144929757089,0.2362748923738864,False
2025-04-28,0.4500989760140521,0.5974441332885055,0.9574028022938564,0.5974441332885055,UP,0.194888266577011,0.0,1.0,0.0,expanding_prior_auc_min60,0.9574028022938564,UP,1.0,1.0,1.0,0.0006430008603413,0.0,0.0038887776189568,0.9256408956148364,1.0,0.0984146742907972,0.924997894754495,0.194888266577011,False
2025-04-29,0.5807510317922375,0.6712853761861767,0.969723444670038,0.6712853761861767,UP,0.3425707523723533,0.0,1.0,0.0,expanding_prior_auc_min60,0.969723444670038,UP,1.0,1.0,1.0,0.0006743977106751,0.0,0.0047675985530886,0.9340493714567076,1.0,0.0941597304195775,0.9333749737460326,0.3425707523723533,False
