date,title,description,link,pub_date,category
2020-01-03,"美伊衝突升溫 、 買盤拉抬權王 台股震盪小漲9點收12 , 110 | 股市要聞 | 股市",,https://udn.com/news/story/7251/4265473,"Fri, 03 Jan 2020 17:00:00 +0800",tw_macro_en
2020-01-03,《 期貨 》 春節長假 ， 期交所將調高股價指數 、 商品及匯率類契約保證金 - 財經,,https://www.chinatimes.com/realtimenews/20200103003308-260410,"Fri, 03 Jan 2020 17:15:00 +0800",tw_macro_en
2020-01-03,〈 證交所新春記者會 〉 無懼陸股磁吸效應打趴台股 許璋瑤 ： 台股兩優勢仍具吸引力 | Anue鉅亨,,https://news.cnyes.com/news/id/4429605,"Fri, 03 Jan 2020 18:00:00 +0800",tw_macro_en
2020-01-03,Índices da China sobem pela 5ª semana seguida por estímulo e otimismo comercial,,https://economia.uol.com.br/noticias/reuters/2020/01/03/indices-da-china-sobem-pela-5-semana-seguida-por-estimulo-e-otimismo-comercial.htm,"Fri, 03 Jan 2020 19:00:00 +0800",tw_macro_en
2020-01-03,春節長假休市9天 期交所擬調高三大類期貨契約保證金約10 % | Anue鉅亨,,https://news.cnyes.com/news/id/4429634,"Fri, 03 Jan 2020 20:00:00 +0800",tw_macro_en
2020-01-03,TSMC returns to prior ex - dividend level Friday | Business | Focus Taiwan,,http://focustaiwan.tw/news/aeco/202001030015.aspx,"Fri, 03 Jan 2020 20:15:00 +0800",tw_macro_en
2020-01-03,Taiwan shares end slightly higher amid renewed Middle East tensions | Business | Focus Taiwan,,http://focustaiwan.tw/news/aeco/202001030014.aspx,"Fri, 03 Jan 2020 20:15:00 +0800",tw_macro_en
2020-01-03,Bolsas da China sobem pela 5ª semana seguida com otimismo comercial,,https://exame.abril.com.br/mercados/bolsas-da-china-sobem-pela-5a-semana-seguida-com-otimismo-comercial/,"Fri, 03 Jan 2020 20:30:00 +0800",tw_macro_en
2020-01-03,Bolsas internacionais operam em queda com aumento das tensões no Oriente Médio,,https://g1.globo.com/economia/noticia/2020/01/03/bolsas-internacionais-caem-com-aumento-das-tensoes-no-oriente-medio.ghtml,"Fri, 03 Jan 2020 22:00:00 +0800",tw_macro_en
2020-01-03,Baystreet . ca - Markets Subdued as Mideast Conflict Ramps Up,,http://www.baystreet.ca/articles/foreignmarketwrap/53532/Markets-Subdued-as-Mideast-Conflict-Ramps-Up,"Fri, 03 Jan 2020 22:15:00 +0800",tw_macro_en
2020-01-03,Baystreet . ca - Markets Subdued as Mideast Conflict Ramps Up,,http://www.baystreet.ca/foreignmarketwrap/3310/Markets-Subdued-as-Mideast-Conflict-Ramps-Up,"Fri, 03 Jan 2020 22:15:00 +0800",tw_macro_en
2020-01-03,Índices da China sobem pela 5ª semana seguida por estímulo e otimismo comercial,,"https://www.terra.com.br/economia/indices-da-china-sobem-pela-5-semana-seguida-por-estimulo-e-otimismo-comercial,e404c5b352765098589cb54ee08703e3eap8w5ip.html","Fri, 03 Jan 2020 22:30:00 +0800",tw_macro_en
2020-01-04,Number of IPOs in Taiwan down but funds raised up by 40 % in 2019 | Business | Focus Taiwan,,http://focustaiwan.tw/news/aeco/202001030019.aspx,"Sat, 04 Jan 2020 00:00:00 +0800",tw_macro_en
2020-01-04,IPO activity tipped to improve - Taipei Times,,http://www.taipeitimes.com/News/biz/archives/2020/01/04/2003728665,"Sat, 04 Jan 2020 00:45:00 +0800",tw_macro_en
2020-01-04,CES 2020 Exhibitor Profiles : AdvancingDiversity . org to Futurus Technology,,https://www.finanznachrichten.de/nachrichten-2020-01/48531466-ces-2020-exhibitor-profiles-advancingdiversity-org-to-futurus-technology-004.htm,"Sat, 04 Jan 2020 03:30:00 +0800",tw_macro_en
2020-01-04,CES 2020 Exhibitor Profiles : Razer to zGlue,,https://www.finanznachrichten.de/nachrichten-2020-01/48531474-ces-2020-exhibitor-profiles-razer-to-zglue-004.htm,"Sat, 04 Jan 2020 03:30:00 +0800",tw_macro_en
2020-01-04,CES 2020 Exhibitor Profiles : AdvancingDiversity . org to Futurus Technology |,,http://www.consumerelectronicsnet.com/ces-2020-exhibitor-profiles-advancingdiversity-org-to-futurus-technology/,"Sat, 04 Jan 2020 05:00:00 +0800",tw_macro_en
2020-01-04,IPO activity tipped to improve,,https://www.eyeontaiwan.com/ipo-activity-tipped-to-improve,"Sat, 04 Jan 2020 07:00:00 +0800",tw_macro_en
2020-01-04,Year in review : The winners and losers of 2019,,https://www.bangkokpost.com/opinion/opinion/1828524/year-in-review-the-winners-and-losers-of-2019,"Sat, 04 Jan 2020 07:30:00 +0800",tw_macro_en
2020-01-04,地緣政治風險升 分析師 ： 台股提防避險賣壓 | 證券,,https://www.cna.com.tw/news/afe/202001040104.aspx,"Sat, 04 Jan 2020 16:15:00 +0800",tw_macro_en
2020-01-04,地緣政治風險升 分析師 ： 台股提防避險賣壓 | 財經 | 三立新聞網 SETN . COM,,https://www.setn.com/News.aspx?NewsID=666142,"Sat, 04 Jan 2020 16:15:00 +0800",tw_macro_en
2020-01-04,地緣政治風險升 分析師 ： 台股提防避險賣壓,,https://news.sina.com.tw/article/20200104/33901302.html,"Sat, 04 Jan 2020 17:00:00 +0800",tw_macro_en
2020-01-04,地緣政治風險升 分析師 ： 台股提防避險賣壓,,https://times.hinet.net/news/22723563,"Sat, 04 Jan 2020 17:15:00 +0800",tw_macro_en
2020-01-04,再不捐就沒血了 ！ 全台鬧血荒 各血型都缺 - 生活,,https://news.ltn.com.tw/news/life/breakingnews/3029784,"Sat, 04 Jan 2020 17:30:00 +0800",tw_macro_en
2020-01-04,地緣政治風險升 分析師 ： 台股提防避險賣壓 | 股市要聞 | 股市,,https://udn.com/news/story/7251/4267484,"Sat, 04 Jan 2020 19:15:00 +0800",tw_macro_en
2020-01-04,地緣政治風險升 分析師 ： 台股提防避險賣壓,,https://ctee.com.tw/news/stock/201499.html,"Sat, 04 Jan 2020 22:15:00 +0800",tw_macro_en
2020-01-05,TAIEX edges up despite profit - taking,,http://www.taipeitimes.com/News/biz/archives/2020/01/05/2003728720,"Sun, 05 Jan 2020 01:00:00 +0800",tw_macro_en
2020-01-05,TAIEX edges up despite profit - taking,,https://www.eyeontaiwan.com/taiex-edges-up-despite-profit-taking,"Sun, 05 Jan 2020 07:00:00 +0800",tw_macro_en
2020-01-05,地緣政治風險升 分析師 ： 台股提防避險賣壓 - Yahoo ! 奇摩股市,,https://tw.stock.yahoo.com/news/%E5%9C%B0%E7%B7%A3%E6%94%BF%E6%B2%BB%E9%A2%A8%E9%9A%AA%E5%8D%87-%E5%88%86%E6%9E%90%E5%B8%AB-%E5%8F%B0%E8%82%A1%E6%8F%90%E9%98%B2%E9%81%BF%E9%9A%AA%E8%B3%A3%E5%A3%93-073916373.html,"Sun, 05 Jan 2020 09:00:00 +0800",tw_macro_en
